poi_id,name,lon,lat,zone_id,facility_type,capacity_level
IS183,Toshiba Kawasaki Complex Branch 4,139.6825,35.5415,MFS16,INDUSTRIAL,high
IS184,Toshiba Kawasaki Complex Branch 5,139.6806,35.5281,MFS16,INDUSTRIAL,high
IS185,Toshiba Kawasaki Complex Branch 6,139.7002,35.5315,MFS16,INDUSTRIAL,high
IS186,Toshiba Kawasaki Complex Branch 7,139.7034,35.5309,MFS16,INDUSTRIAL,high
IS187,Toshiba Kawasaki Complex Branch 8,139.6993,35.5361,MFS16,INDUSTRIAL,high
IS188,Toshiba Kawasaki Complex Branch 9,139.6992,35.5375,MFS16,INDUSTRIAL,high
IS189,Toshiba Kawasaki Complex Branch 10,139.6923,35.5536,MFS16,INDUSTRIAL,high
IS190,Nippon Steel Keihin Plant Branch 1,139.7030,35.5306,MFS16,INDUSTRIAL,high
IS191,Nippon Steel Keihin Plant Branch 2,139.6877,35.5192,MFS16,INDUSTRIAL,high
IS192,Nippon Steel Keihin Plant Branch 3,139.7053,35.5316,MFS16,INDUSTRIAL,high
IS193,Nippon Steel Keihin Plant Branch 4,139.7067,35.5191,MFS16,INDUSTRIAL,high
IS194,Nippon Steel Keihin Plant Branch 5,139.7071,35.5083,MFS16,INDUSTRIAL,high
IS195,Nippon Steel Keihin Plant Branch 6,139.7103,35.5171,MFS16,INDUSTRIAL,high
IS196,Nippon Steel Keihin Plant Branch 7,139.6993,35.5211,MFS16,INDUSTRIAL,high
IS197,Nippon Steel Keihin Plant Branch 8,139.7111,35.5207,MFS16,INDUSTRIAL,high
IS198,Nippon Steel Keihin Plant Branch 9,139.7124,35.5212,MFS16,INDUSTRIAL,high
IS199,Nippon Steel Keihin Plant Branch 10,139.7022,35.5222,MFS16,INDUSTRIAL,high
IS200,Kawasaki Heavy Industries Keihin Branch 1,139.7293,35.5162,MFS16,INDUSTRIAL,high
IS201,Kawasaki Heavy Industries Keihin Branch 2,139.7311,35.5286,MFS16,INDUSTRIAL,high
IS202,Kawasaki Heavy Industries Keihin Branch 3,139.7272,35.5364,MFS16,INDUSTRIAL,high
IS203,Kawasaki Heavy Industries Keihin Branch 4,139.7088,35.5319,MFS16,INDUSTRIAL,high
IS204,Kawasaki Heavy Industries Keihin Branch 5,139.7078,35.5267,MFS16,INDUSTRIAL,high
IS205,Kawasaki Heavy Industries Keihin Branch 6,139.7115,35.5524,MFS16,INDUSTRIAL,high
IS206,Kawasaki Heavy Industries Keihin Branch 7,139.7123,35.5491,MFS16,INDUSTRIAL,high
IS207,Kawasaki Heavy Industries Keihin Branch 8,139.7099,35.5329,MFS16,INDUSTRIAL,high
IS208,Kawasaki Heavy Industries Keihin Branch 9,139.7203,35.5227,MFS16,INDUSTRIAL,high
IS209,Kawasaki Heavy Industries Keihin Branch 10,139.7258,35.5280,MFS16,INDUSTRIAL,high
IS210,Mitsubishi Chemical Kawasaki Branch 1,139.7030,35.5288,MFS16,INDUSTRIAL,medium
IS211,Mitsubishi Chemical Kawasaki Branch 2,139.6966,35.5503,MFS16,INDUSTRIAL,medium
IS212,Mitsubishi Chemical Kawasaki Branch 3,139.6914,35.5538,MFS16,INDUSTRIAL,medium
IS213,Mitsubishi Chemical Kawasaki Branch 4,139.7104,35.5441,MFS16,INDUSTRIAL,medium
IS214,Mitsubishi Chemical Kawasaki Branch 5,139.6945,35.5323,MFS16,INDUSTRIAL,medium
IS215,Mitsubishi Chemical Kawasaki Branch 6,139.6958,35.5485,MFS16,INDUSTRIAL,medium
IS216,Mitsubishi Chemical Kawasaki Branch 7,139.7033,35.5432,MFS16,INDUSTRIAL,medium
IS217,Mitsubishi Chemical Kawasaki Branch 8,139.7074,35.5398,MFS16,INDUSTRIAL,medium
IS218,Mitsubishi Chemical Kawasaki Branch 9,139.7150,35.5336,MFS16,INDUSTRIAL,medium
IS219,Mitsubishi Chemical Kawasaki Branch 10,139.6930,35.5379,MFS16,INDUSTRIAL,medium
IS220,AGC Glass Keihin Plant Branch 1,139.6999,35.5096,MFS16,INDUSTRIAL,medium
IS221,AGC Glass Keihin Plant Branch 2,139.6934,35.5133,MFS16,INDUSTRIAL,medium
IS222,AGC Glass Keihin Plant Branch 3,139.7039,35.5197,MFS16,INDUSTRIAL,medium
IS223,AGC Glass Keihin Plant Branch 4,139.6910,35.5151,MFS16,INDUSTRIAL,medium
IS224,AGC Glass Keihin Plant Branch 5,139.6970,35.5045,MFS16,INDUSTRIAL,medium
IS225,AGC Glass Keihin Plant Branch 6,139.7200,35.5193,MFS16,INDUSTRIAL,medium
IS226,AGC Glass Keihin Plant Branch 7,139.7130,35.5213,MFS16,INDUSTRIAL,medium
IS227,AGC Glass Keihin Plant Branch 8,139.7001,35.5129,MFS16,INDUSTRIAL,medium
IS228,AGC Glass Keihin Plant Branch 9,139.7032,35.5104,MFS16,INDUSTRIAL,medium
IS229,AGC Glass Keihin Plant Branch 10,139.6962,35.5133,MFS16,INDUSTRIAL,medium
IS230,Showa Denko Kawasaki Branch 1,139.7119,35.5190,MFS16,INDUSTRIAL,medium
IS231,Showa Denko Kawasaki Branch 2,139.7185,35.5223,MFS16,INDUSTRIAL,medium
IS232,Showa Denko Kawasaki Branch 3,139.7173,35.5032,MFS16,INDUSTRIAL,medium
IS233,Showa Denko Kawasaki Branch 4,139.7069,35.5265,MFS16,INDUSTRIAL,medium
IS234,Showa Denko Kawasaki Branch 5,139.7155,35.5201,MFS16,INDUSTRIAL,medium
IS235,Showa Denko Kawasaki Branch 6,139.7195,35.5215,MFS16,INDUSTRIAL,medium
IS236,Showa Denko Kawasaki Branch 7,139.7255,35.5215,MFS16,INDUSTRIAL,medium
IS237,Showa Denko Kawasaki Branch 8,139.7128,35.5266,MFS16,INDUSTRIAL,medium
IS238,Showa Denko Kawasaki Branch 9,139.7074,35.5152,MFS16,INDUSTRIAL,medium
IS239,Showa Denko Kawasaki Branch 10,139.7147,35.5144,MFS16,INDUSTRIAL,medium
IS240,Canon Kawasaki Office Factory Branch 1,139.7043,35.5424,MFS16,INDUSTRIAL,medium
IS241,Canon Kawasaki Office Factory Branch 2,139.6855,35.5503,MFS16,INDUSTRIAL,medium
IS242,Canon Kawasaki Office Factory Branch 3,139.7152,35.5476,MFS16,INDUSTRIAL,medium
IS243,Canon Kawasaki Office Factory Branch 4,139.6797,35.5420,MFS16,INDUSTRIAL,medium
IS244,Canon Kawasaki Office Factory Branch 5,139.6951,35.5396,MFS16,INDUSTRIAL,medium
IS245,Canon Kawasaki Office Factory Branch 6,139.6957,35.5506,MFS16,INDUSTRIAL,medium
IS246,Canon Kawasaki Office Factory Branch 7,139.7093,35.5517,MFS16,INDUSTRIAL,medium
IS247,Canon Kawasaki Office Factory Branch 8,139.6779,35.5430,MFS16,INDUSTRIAL,medium
IS248,Canon Kawasaki Office Factory Branch 9,139.6795,35.5382,MFS16,INDUSTRIAL,medium
IS249,Canon Kawasaki Office Factory Branch 10,139.6981,35.5494,MFS16,INDUSTRIAL,medium
IS250,Ebara Corporation Haneda Works Branch 1,139.7463,35.5626,MFS02,INDUSTRIAL,high
IS251,Ebara Corporation Haneda Works Branch 2,139.7494,35.5783,MFS02,INDUSTRIAL,high
IS252,Ebara Corporation Haneda Works Branch 3,139.7394,35.5738,MFS02,INDUSTRIAL,high
IS253,Ebara Corporation Haneda Works Branch 4,139.7501,35.5699,MFS02,INDUSTRIAL,high
IS254,Ebara Corporation Haneda Works Branch 5,139.7433,35.5704,MFS02,INDUSTRIAL,high
IS255,Ebara Corporation Haneda Works Branch 6,139.7567,35.5574,MFS02,INDUSTRIAL,high
IS256,Ebara Corporation Haneda Works Branch 7,139.7527,35.5727,MFS02,INDUSTRIAL,high
IS257,Ebara Corporation Haneda Works Branch 8,139.7519,35.5724,MFS02,INDUSTRIAL,high
IS258,Ebara Corporation Haneda Works Branch 9,139.7412,35.5860,MFS02,INDUSTRIAL,high
IS259,Ebara Corporation Haneda Works Branch 10,139.7306,35.5704,MFS02,INDUSTRIAL,high
IS260,IHI Aeroengine Mizuho Plant Branch 1,139.7286,35.5982,MFS02,INDUSTRIAL,high
IS261,IHI Aeroengine Mizuho Plant Branch 2,139.7352,35.6161,MFS02,INDUSTRIAL,high
IS262,IHI Aeroengine Mizuho Plant Branch 3,139.7344,35.5960,MFS02,INDUSTRIAL,high
IS263,IHI Aeroengine Mizuho Plant Branch 4,139.7239,35.5913,MFS02,INDUSTRIAL,high
IS264,IHI Aeroengine Mizuho Plant Branch 5,139.7308,35.6010,MFS02,INDUSTRIAL,high
IS265,IHI Aeroengine Mizuho Plant Branch 6,139.7302,35.6142,MFS02,INDUSTRIAL,high
IS266,IHI Aeroengine Mizuho Plant Branch 7,139.7277,35.6064,MFS02,INDUSTRIAL,high
IS267,IHI Aeroengine Mizuho Plant Branch 8,139.7167,35.6186,MFS02,INDUSTRIAL,high
IS268,IHI Aeroengine Mizuho Plant Branch 9,139.7377,35.6099,MFS02,INDUSTRIAL,high
IS269,IHI Aeroengine Mizuho Plant Branch 10,139.7357,35.6023,MFS02,INDUSTRIAL,high
IS270,Ota Ward Automotive Parts District Branch 1,139.7176,35.5818,MFS02,INDUSTRIAL,medium
IS271,Ota Ward Automotive Parts District Branch 2,139.7238,35.5750,MFS02,INDUSTRIAL,medium
IS272,Ota Ward Automotive Parts District Branch 3,139.7124,35.5777,MFS02,INDUSTRIAL,medium
IS273,Ota Ward Automotive Parts District Branch 4,139.7229,35.5910,MFS02,INDUSTRIAL,medium
IS274,Ota Ward Automotive Parts District Branch 5,139.7323,35.5819,MFS02,INDUSTRIAL,medium
IS275,Ota Ward Automotive Parts District Branch 6,139.7297,35.5986,MFS02,INDUSTRIAL,medium
IS276,Ota Ward Automotive Parts District Branch 7,139.7261,35.5862,MFS02,INDUSTRIAL,medium
IS277,Ota Ward Automotive Parts District Branch 8,139.7248,35.5801,MFS02,INDUSTRIAL,medium
IS278,Ota Ward Automotive Parts District Branch 9,139.7191,35.5863,MFS02,INDUSTRIAL,medium
IS279,Ota Ward Automotive Parts District Branch 10,139.7343,35.5812,MFS02,INDUSTRIAL,medium
IS280,Shinagawa Metal Processing Center Branch 1,139.7403,35.6230,MFS02,INDUSTRIAL,medium
IS281,Shinagawa Metal Processing Center Branch 2,139.7385,35.6025,MFS02,INDUSTRIAL,medium
IS282,Shinagawa Metal Processing Center Branch 3,139.7478,35.6226,MFS02,INDUSTRIAL,medium
IS283,Shinagawa Metal Processing Center Branch 4,139.7419,35.6088,MFS02,INDUSTRIAL,medium
IS284,Shinagawa Metal Processing Center Branch 5,139.7307,35.6100,MFS02,INDUSTRIAL,medium
IS285,Shinagawa Metal Processing Center Branch 6,139.7405,35.6281,MFS02,INDUSTRIAL,medium
IS286,Shinagawa Metal Processing Center Branch 7,139.7593,35.6123,MFS02,INDUSTRIAL,medium
IS287,Shinagawa Metal Processing Center Branch 8,139.7359,35.6123,MFS02,INDUSTRIAL,medium
IS288,Shinagawa Metal Processing Center Branch 9,139.7500,35.6092,MFS02,INDUSTRIAL,medium
IS289,Shinagawa Metal Processing Center Branch 10,139.7393,35.6209,MFS02,INDUSTRIAL,medium
IS290,Omori Industrial Park Branch 1,139.7257,35.5863,MFS02,INDUSTRIAL,medium
IS291,Omori Industrial Park Branch 2,139.7297,35.5919,MFS02,INDUSTRIAL,medium
IS292,Omori Industrial Park Branch 3,139.7354,35.5933,MFS02,INDUSTRIAL,medium
