poi_id,name,lon,lat,zone_id,facility_type,capacity_level
CEN_RET_000029,Census retail 52340793,134.918750,34.745833,MFS71,SMALL_RETAIL,low
CEN_RET_000030,Census retail 52340686,134.831250,34.737500,MFS71,SMALL_RETAIL,low
CEN_RET_000031,Census retail 52340708,134.981250,34.670833,MFS71,SMALL_RETAIL,medium
CEN_RET_000032,Census retail 52340721,134.893750,34.687500,MFS71,SMALL_RETAIL,low
CEN_RET_000033,Census retail 52340726,134.956250,34.687500,MFS71,SMALL_RETAIL,low
CEN_RET_000034,Census retail 52340745,134.943750,34.704167,MFS71,SMALL_RETAIL,low
CEN_RET_000035,Census retail 52341533,134.668750,34.779167,MFS71,SMALL_RETAIL,low
CEN_RET_000036,Census retail 52341543,134.668750,34.787500,MFS71,SMALL_RETAIL,medium
CEN_RET_000037,Census retail 52341560,134.631250,34.804167,MFS71,SMALL_RETAIL,low
CEN_RET_000038,Census retail 52342245,134.318750,34.870833,MFS71,SMALL_RETAIL,low
CEN_RET_000039,Census retail 52341562,134.656250,34.804167,MFS71,SMALL_RETAIL,low
CEN_RET_000040,Census retail 52341588,134.731250,34.820833,MFS71,SMALL_RETAIL,medium
CEN_RET_000041,Census retail 52341337,134.468750,34.779167,MFS71,SMALL_RETAIL,low
CEN_RET_000042,Census retail 52341632,134.781250,34.779167,MFS71,SMALL_RETAIL,low
CEN_RET_000043,Census retail 52341636,134.831250,34.779167,MFS71,SMALL_RETAIL,low
CEN_RET_000044,Census retail 52341640,134.756250,34.787500,MFS71,SMALL_RETAIL,low
CEN_RET_000045,Census retail 52341733,134.918750,34.779167,MFS71,SMALL_RETAIL,low
CEN_RET_000046,Census retail 52341746,134.956250,34.787500,MFS71,SMALL_RETAIL,medium
CEN_RET_000047,Census retail 52341788,134.981250,34.820833,MFS71,SMALL_RETAIL,low
CEN_RET_000048,Census retail 52342521,134.643750,34.854167,MFS71,SMALL_RETAIL,low
CEN_RET_000049,Census retail 52342558,134.731250,34.879167,MFS71,SMALL_RETAIL,low
CEN_RET_000050,Census retail 52342659,134.868750,34.879167,MFS71,SMALL_RETAIL,low
CEN_RET_000051,Census retail 52342798,134.981250,34.912500,MFS71,SMALL_RETAIL,low
CEN_RET_000052,Census retail 52343519,134.743750,34.929167,MFS71,SMALL_RETAIL,low
CEN_RET_000053,Census retail 52343334,134.431250,34.945833,MFS71,SMALL_RETAIL,low
CEN_RET_000054,Census retail 52342443,134.543750,34.870833,MFS71,SMALL_RETAIL,low
CEN_RET_000055,Census retail 52343380,134.381250,34.987500,MFS71,SMALL_RETAIL,low
CEN_RET_000056,Census retail 52343640,134.756250,34.954167,MFS71,SMALL_RETAIL,low
CEN_RET_000057,Census retail 52344529,134.743750,35.020833,MFS71,SMALL_RETAIL,low
CEN_RET_000058,Census retail 52343650,134.756250,34.962500,MFS71,SMALL_RETAIL,low
CEN_RET_000059,Census retail 52343730,134.881250,34.945833,MFS71,SMALL_RETAIL,low
CEN_RET_000060,Census retail 52350009,135.118750,34.670833,MFS71,SMALL_RETAIL,low
CEN_RET_000061,Census retail 52350040,135.006250,34.704167,MFS71,SMALL_RETAIL,low
CEN_RET_000062,Census retail 52350096,135.081250,34.745833,MFS71,SMALL_RETAIL,low
CEN_RET_000063,Census retail 52350110,135.131250,34.679167,MFS71,SMALL_RETAIL,low
CEN_RET_000064,Census retail 52350149,135.243750,34.704167,MFS71,SMALL_RETAIL,medium
CEN_RET_000065,Census retail 52350181,135.143750,34.737500,MFS71,SMALL_RETAIL,low
CEN_RET_000066,Census retail 52350188,135.231250,34.737500,MFS71,SMALL_RETAIL,low
CEN_RET_000067,Census retail 52350241,135.268750,34.704167,MFS71,SMALL_RETAIL,medium
CEN_RET_000068,Census retail 52350280,135.256250,34.737500,MFS71,SMALL_RETAIL,low
CEN_RET_000069,Census retail 52350004,135.056250,34.670833,MFS71,SMALL_RETAIL,low
CEN_RET_000070,Census retail 52350007,135.093750,34.670833,MFS71,SMALL_RETAIL,low
CEN_RET_000071,Census retail 52350549,135.743750,34.704167,MFS71,SMALL_RETAIL,low
CEN_RET_000072,Census retail 52350304,135.431250,34.670833,MFS71,SMALL_RETAIL,high
CEN_RET_000073,Census retail 52351207,135.343750,34.754167,MFS71,SMALL_RETAIL,low
CEN_RET_000074,Census retail 52351216,135.331250,34.762500,MFS71,SMALL_RETAIL,low
CEN_RET_000075,Census retail 52350361,135.393750,34.720833,MFS71,SMALL_RETAIL,medium
CEN_RET_000076,Census retail 52350417,135.593750,34.679167,MFS71,SMALL_RETAIL,high
CEN_RET_000077,Census retail 52350470,135.506250,34.729167,MFS71,SMALL_RETAIL,high
CEN_RET_000078,Census retail 52351267,135.343750,34.804167,MFS71,SMALL_RETAIL,medium
CEN_RET_000079,Census retail 52350635,135.818750,34.695833,MFS71,SMALL_RETAIL,low
CEN_RET_000080,Census retail 52351304,135.431250,34.754167,MFS71,SMALL_RETAIL,high
CEN_RET_000081,Census retail 52351337,135.468750,34.779167,MFS71,SMALL_RETAIL,medium
CEN_RET_000082,Census retail 52350477,135.593750,34.729167,MFS71,SMALL_RETAIL,medium
CEN_RET_000083,Census retail 52350491,135.518750,34.745833,MFS71,SMALL_RETAIL,medium
CEN_RET_000084,Census retail 52350493,135.543750,34.745833,MFS71,SMALL_RETAIL,medium
CEN_RET_000085,Census retail 52350665,135.818750,34.720833,MFS71,SMALL_RETAIL,low
CEN_RET_000086,Census retail 52350501,135.643750,34.670833,MFS71,SMALL_RETAIL,medium
CEN_RET_000087,Census retail 52350536,135.706250,34.695833,MFS71,SMALL_RETAIL,medium
CEN_RET_000088,Census retail 52351460,135.506250,34.804167,MFS71,SMALL_RETAIL,medium
CEN_RET_000089,Census retail 52351340,135.381250,34.787500,MFS71,SMALL_RETAIL,medium
CEN_RET_000090,Census retail 52351358,135.481250,34.795833,MFS71,SMALL_RETAIL,medium
CEN_RET_000091,Census retail 52351366,135.456250,34.804167,MFS71,SMALL_RETAIL,medium
CEN_RET_000092,Census retail 52351367,135.468750,34.804167,MFS71,SMALL_RETAIL,medium
CEN_RET_000093,Census retail 52351472,135.531250,34.812500,MFS71,SMALL_RETAIL,low
CEN_RET_000094,Census retail 52350690,135.756250,34.745833,MFS71,SMALL_RETAIL,low
CEN_RET_000095,Census retail 52351497,135.593750,34.829167,MFS71,SMALL_RETAIL,medium
CEN_RET_000096,Census retail 52351369,135.493750,34.804167,MFS71,SMALL_RETAIL,medium
CEN_RET_000097,Census retail 52351396,135.456250,34.829167,MFS71,SMALL_RETAIL,low
CEN_RET_000098,Census retail 52351429,135.618750,34.770833,MFS71,SMALL_RETAIL,medium
CEN_RET_000099,Census retail 52351432,135.531250,34.779167,MFS71,SMALL_RETAIL,medium
CEN_RET_000100,Census retail 52351499,135.618750,34.829167,MFS71,SMALL_RETAIL,medium
CEN_RET_000101,Census retail 52351521,135.643750,34.770833,MFS71,SMALL_RETAIL,low
CEN_RET_000102,Census retail 52351436,135.581250,34.779167,MFS71,SMALL_RETAIL,medium
CEN_RET_000103,Census retail 52351442,135.531250,34.787500,MFS71,SMALL_RETAIL,medium
CEN_RET_000104,Census retail 52351452,135.531250,34.795833,MFS71,SMALL_RETAIL,medium
CEN_RET_000105,Census retail 52351456,135.581250,34.795833,MFS71,SMALL_RETAIL,medium
CEN_RET_000106,Census retail 52351458,135.606250,34.795833,MFS71,SMALL_RETAIL,medium
CEN_RET_000107,Census retail 52351552,135.656250,34.795833,MFS71,SMALL_RETAIL,medium
CEN_RET_000108,Census retail 52351583,135.668750,34.820833,MFS71,SMALL_RETAIL,medium
CEN_RET_000109,Census retail 52351459,135.618750,34.795833,MFS71,SMALL_RETAIL,low
CEN_RET_000110,Census retail 52351595,135.693750,34.829167,MFS71,SMALL_RETAIL,medium
CEN_RET_000111,Census retail 52351612,135.781250,34.762500,MFS71,SMALL_RETAIL,low
CEN_RET_000112,Census retail 52352185,135.193750,34.904167,MFS71,SMALL_RETAIL,medium
CEN_RET_000113,Census retail 52352194,135.181250,34.912500,MFS71,SMALL_RETAIL,low
CEN_RET_000114,Census retail 52352371,135.393750,34.895833,MFS71,SMALL_RETAIL,low
CEN_RET_000115,Census retail 52351003,135.043750,34.754167,MFS71,SMALL_RETAIL,low
CEN_RET_000116,Census retail 52351055,135.068750,34.795833,MFS71,SMALL_RETAIL,low
CEN_RET_000117,Census retail 52352401,135.518750,34.837500,MFS71,SMALL_RETAIL,medium
CEN_RET_000118,Census retail 52352462,135.531250,34.887500,MFS71,SMALL_RETAIL,low
CEN_RET_000119,Census retail 52351102,135.156250,34.754167,MFS71,SMALL_RETAIL,low
CEN_RET_000120,Census retail 52352505,135.693750,34.837500,MFS71,SMALL_RETAIL,medium
CEN_RET_000121,Census retail 52351189,135.243750,34.820833,MFS71,SMALL_RETAIL,low
CEN_RET_000122,Census retail 52352587,135.718750,34.904167,MFS71,SMALL_RETAIL,medium
CEN_RET_000123,Census retail 52351190,135.131250,34.829167,MFS71,SMALL_RETAIL,low
CEN_RET_000124,Census retail 52352091,135.018750,34.912500,MFS71,SMALL_RETAIL,low
CEN_RET_000125,Census retail 52352635,135.818750,34.862500,MFS71,SMALL_RETAIL,low
CEN_RET_000126,Census retail 52352644,135.806250,34.870833,MFS71,SMALL_RETAIL,low
CEN_RET_000127,Census retail 52352166,135.206250,34.887500,MFS71,SMALL_RETAIL,medium
CEN_RET_000128,Census retail 52352178,135.231250,34.895833,MFS71,SMALL_RETAIL,low
CEN_RET_000129,Census retail 52352783,135.918750,34.904167,MFS71,SMALL_RETAIL,low
CEN_RET_000130,Census retail 52353589,135.743750,34.987500,MFS71,SMALL_RETAIL,medium
CEN_RET_000131,Census retail 52353598,135.731250,34.995833,MFS71,SMALL_RETAIL,high
CEN_RET_000132,Census retail 52353603,135.793750,34.920833,MFS71,SMALL_RETAIL,low
CEN_RET_000133,Census retail 52353692,135.781250,34.995833,MFS71,SMALL_RETAIL,medium
CEN_RET_000134,Census retail 52353733,135.918750,34.945833,MFS71,SMALL_RETAIL,low
CEN_RET_000135,Census retail 52354415,135.568750,35.012500,MFS71,SMALL_RETAIL,low
CEN_RET_000136,Census retail 52353504,135.681250,34.920833,MFS71,SMALL_RETAIL,low
CEN_RET_000137,Census retail 52353734,135.931250,34.945833,MFS71,SMALL_RETAIL,low
CEN_RET_000138,Census retail 52353743,135.918750,34.954167,MFS71,SMALL_RETAIL,low
CEN_RET_000139,Census retail 52353536,135.706250,34.945833,MFS71,SMALL_RETAIL,medium
CEN_RET_000140,Census retail 52354424,135.556250,35.020833,MFS71,SMALL_RETAIL,low
CEN_RET_000141,Census retail 52353542,135.656250,34.954167,MFS71,SMALL_RETAIL,low
CEN_RET_000142,Census retail 52353557,135.718750,34.962500,MFS71,SMALL_RETAIL,medium
CEN_RET_000143,Census retail 52353567,135.718750,34.970833,MFS71,SMALL_RETAIL,medium
CEN_RET_000144,Census retail 52353792,135.906250,34.995833,MFS71,SMALL_RETAIL,low
CEN_RET_000145,Census retail 52353795,135.943750,34.995833,MFS71,SMALL_RETAIL,medium
CEN_RET_000146,Census retail 52353799,135.993750,34.995833,MFS71,SMALL_RETAIL,low
CEN_RET_000147,Census retail 52354639,135.868750,35.029167,MFS71,SMALL_RETAIL,low
CEN_RET_000148,Census retail 52354433,135.543750,35.029167,MFS71,SMALL_RETAIL,low
CEN_RET_000149,Census retail 52354659,135.868750,35.045833,MFS71,SMALL_RETAIL,medium
CEN_RET_000150,Census retail 52354669,135.868750,35.054167,MFS71,SMALL_RETAIL,low
CEN_RET_000151,Census retail 52354679,135.868750,35.062500,MFS71,SMALL_RETAIL,low
CEN_RET_000152,Census retail 52354443,135.543750,35.037500,MFS71,SMALL_RETAIL,low
CEN_RET_000153,Census retail 52354707,135.968750,35.004167,MFS71,SMALL_RETAIL,low
CEN_RET_000154,Census retail 52354708,135.981250,35.004167,MFS71,SMALL_RETAIL,low
CEN_RET_000155,Census retail 52354713,135.918750,35.012500,MFS71,SMALL_RETAIL,low
CEN_RET_000156,Census retail 52354464,135.556250,35.054167,MFS71,SMALL_RETAIL,low
CEN_RET_000157,Census retail 52354735,135.943750,35.029167,MFS71,SMALL_RETAIL,medium
CEN_RET_000158,Census retail 52354737,135.968750,35.029167,MFS71,SMALL_RETAIL,low
CEN_RET_000159,Census retail 52354528,135.731250,35.020833,MFS71,SMALL_RETAIL,medium
CEN_RET_000160,Census retail 52354589,135.743750,35.070833,MFS71,SMALL_RETAIL,low
CEN_RET_000161,Census retail 52355084,135.056250,35.154167,MFS71,SMALL_RETAIL,low
CEN_RET_000162,Census retail 52354600,135.756250,35.004167,MFS71,SMALL_RETAIL,high
CEN_RET_000163,Census retail 52354611,135.768750,35.012500,MFS71,SMALL_RETAIL,high
CEN_RET_000164,Census retail 52354613,135.793750,35.012500,MFS71,SMALL_RETAIL,low
CEN_RET_000165,Census retail 52354622,135.781250,35.020833,MFS71,SMALL_RETAIL,medium
CEN_RET_000166,Census retail 52356160,135.131250,35.220833,MFS71,SMALL_RETAIL,low
CEN_RET_000167,Census retail 52355580,135.631250,35.154167,MFS71,SMALL_RETAIL,low
CEN_RET_000168,Census retail 52357168,135.231250,35.304167,MFS71,SMALL_RETAIL,low
CEN_RET_000169,Census retail 52355742,135.906250,35.120833,MFS71,SMALL_RETAIL,low
CEN_RET_000170,Census retail 52360182,136.156250,34.737500,MFS71,SMALL_RETAIL,low
CEN_RET_000171,Census retail 52360249,136.368750,34.704167,MFS71,SMALL_RETAIL,low
CEN_RET_000172,Census retail 52360327,136.468750,34.687500,MFS71,SMALL_RETAIL,low
CEN_RET_000173,Census retail 52360340,136.381250,34.704167,MFS71,SMALL_RETAIL,low
CEN_RET_000174,Census retail 52360365,136.443750,34.720833,MFS71,SMALL_RETAIL,low
CEN_RET_000175,Census retail 52360440,136.506250,34.704167,MFS71,SMALL_RETAIL,medium
CEN_RET_000176,Census retail 52360451,136.518750,34.712500,MFS71,SMALL_RETAIL,medium
CEN_RET_000177,Census retail 52361176,136.206250,34.812500,MFS71,SMALL_RETAIL,medium
CEN_RET_000178,Census retail 52361197,136.218750,34.829167,MFS71,SMALL_RETAIL,low
CEN_RET_000179,Census retail 52361333,136.418750,34.779167,MFS71,SMALL_RETAIL,low
CEN_RET_000180,Census retail 52362333,136.418750,34.862500,MFS71,SMALL_RETAIL,low
CEN_RET_000181,Census retail 52361337,136.468750,34.779167,MFS71,SMALL_RETAIL,low
CEN_RET_000182,Census retail 52362335,136.443750,34.862500,MFS71,SMALL_RETAIL,low
CEN_RET_000183,Census retail 52362337,136.468750,34.862500,MFS71,SMALL_RETAIL,low
CEN_RET_000184,Census retail 52362426,136.581250,34.854167,MFS71,SMALL_RETAIL,low
CEN_RET_000185,Census retail 52362428,136.606250,34.854167,MFS71,SMALL_RETAIL,low
CEN_RET_000186,Census retail 52362471,136.518750,34.895833,MFS71,SMALL_RETAIL,low
CEN_RET_000187,Census retail 52361658,136.856250,34.795833,MFS71,SMALL_RETAIL,low
CEN_RET_000188,Census retail 52361732,136.906250,34.779167,MFS71,SMALL_RETAIL,low
CEN_RET_000189,Census retail 52361781,136.893750,34.820833,MFS71,SMALL_RETAIL,low
CEN_RET_000190,Census retail 52363108,136.231250,34.920833,MFS71,SMALL_RETAIL,low
CEN_RET_000191,Census retail 52363114,136.181250,34.929167,MFS71,SMALL_RETAIL,low
CEN_RET_000192,Census retail 52363153,136.168750,34.962500,MFS71,SMALL_RETAIL,low
CEN_RET_000193,Census retail 52362494,136.556250,34.912500,MFS71,SMALL_RETAIL,low
CEN_RET_000194,Census retail 52362704,136.931250,34.837500,MFS71,SMALL_RETAIL,low
CEN_RET_000195,Census retail 52362744,136.931250,34.870833,MFS71,SMALL_RETAIL,low
CEN_RET_000196,Census retail 52362747,136.968750,34.870833,MFS71,SMALL_RETAIL,low
CEN_RET_000197,Census retail 52362090,136.006250,34.912500,MFS71,SMALL_RETAIL,low
CEN_RET_000198,Census retail 52362757,136.968750,34.879167,MFS71,SMALL_RETAIL,low
CEN_RET_000199,Census retail 52363721,136.893750,34.937500,MFS71,SMALL_RETAIL,low
CEN_RET_000200,Census retail 52362760,136.881250,34.887500,MFS71,SMALL_RETAIL,low
CEN_RET_000201,Census retail 52363734,136.931250,34.945833,MFS71,SMALL_RETAIL,low
CEN_RET_000202,Census retail 52363747,136.968750,34.954167,MFS71,SMALL_RETAIL,low
CEN_RET_000203,Census retail 52363764,136.931250,34.970833,MFS71,SMALL_RETAIL,low
CEN_RET_000204,Census retail 52364295,136.318750,35.079167,MFS71,SMALL_RETAIL,low
CEN_RET_000205,Census retail 52363776,136.956250,34.979167,MFS71,SMALL_RETAIL,low
CEN_RET_000206,Census retail 52363415,136.568750,34.929167,MFS71,SMALL_RETAIL,low
CEN_RET_000207,Census retail 52363783,136.918750,34.987500,MFS71,SMALL_RETAIL,low
CEN_RET_000208,Census retail 52363417,136.593750,34.929167,MFS71,SMALL_RETAIL,low
CEN_RET_000209,Census retail 52364005,136.068750,35.004167,MFS71,SMALL_RETAIL,low
CEN_RET_000210,Census retail 52363501,136.643750,34.920833,MFS71,SMALL_RETAIL,low
CEN_RET_000211,Census retail 52363560,136.631250,34.970833,MFS71,SMALL_RETAIL,medium
CEN_RET_000212,Census retail 52364029,136.118750,35.020833,MFS71,SMALL_RETAIL,low
CEN_RET_000213,Census retail 52364433,136.543750,35.029167,MFS71,SMALL_RETAIL,low
CEN_RET_000214,Census retail 52363627,136.843750,34.937500,MFS71,SMALL_RETAIL,low
CEN_RET_000215,Census retail 52363628,136.856250,34.937500,MFS71,SMALL_RETAIL,low
CEN_RET_000216,Census retail 52364081,136.018750,35.070833,MFS71,SMALL_RETAIL,medium
CEN_RET_000217,Census retail 52364093,136.043750,35.079167,MFS71,SMALL_RETAIL,low
CEN_RET_000218,Census retail 52363677,136.843750,34.979167,MFS71,SMALL_RETAIL,low
CEN_RET_000219,Census retail 52364444,136.556250,35.037500,MFS71,SMALL_RETAIL,low
CEN_RET_000220,Census retail 52364653,136.793750,35.045833,MFS71,SMALL_RETAIL,low
CEN_RET_000221,Census retail 52364679,136.868750,35.062500,MFS71,SMALL_RETAIL,low
CEN_RET_000222,Census retail 52364680,136.756250,35.070833,MFS71,SMALL_RETAIL,low
CEN_RET_000223,Census retail 52364692,136.781250,35.079167,MFS71,SMALL_RETAIL,low
CEN_RET_000224,Census retail 52364175,136.193750,35.062500,MFS71,SMALL_RETAIL,low
CEN_RET_000225,Census retail 52364179,136.243750,35.062500,MFS71,SMALL_RETAIL,low
CEN_RET_000226,Census retail 52364718,136.981250,35.012500,MFS71,SMALL_RETAIL,medium
CEN_RET_000227,Census retail 52364731,136.893750,35.029167,MFS71,SMALL_RETAIL,low
CEN_RET_000228,Census retail 52364510,136.631250,35.012500,MFS71,SMALL_RETAIL,low
CEN_RET_000229,Census retail 52364742,136.906250,35.037500,MFS71,SMALL_RETAIL,medium
CEN_RET_000230,Census retail 52364211,136.268750,35.012500,MFS71,SMALL_RETAIL,low
CEN_RET_000231,Census retail 52364758,136.981250,35.045833,MFS71,SMALL_RETAIL,medium
CEN_RET_000232,Census retail 52364764,136.931250,35.054167,MFS71,SMALL_RETAIL,low
CEN_RET_000233,Census retail 52364788,136.981250,35.070833,MFS71,SMALL_RETAIL,low
CEN_RET_000234,Census retail 52364523,136.668750,35.020833,MFS71,SMALL_RETAIL,low
CEN_RET_000235,Census retail 52365152,136.156250,35.129167,MFS71,SMALL_RETAIL,low
CEN_RET_000236,Census retail 52364543,136.668750,35.037500,MFS71,SMALL_RETAIL,low
CEN_RET_000237,Census retail 52364799,136.993750,35.079167,MFS71,SMALL_RETAIL,low
CEN_RET_000238,Census retail 52365028,136.106250,35.104167,MFS71,SMALL_RETAIL,low
CEN_RET_000239,Census retail 52365029,136.118750,35.104167,MFS71,SMALL_RETAIL,low
CEN_RET_000240,Census retail 52365133,136.168750,35.112500,MFS71,SMALL_RETAIL,low
CEN_RET_000241,Census retail 52364550,136.631250,35.045833,MFS71,SMALL_RETAIL,low
CEN_RET_000242,Census retail 52364567,136.718750,35.054167,MFS71,SMALL_RETAIL,low
CEN_RET_000243,Census retail 52364569,136.743750,35.054167,MFS71,SMALL_RETAIL,low
CEN_RET_000244,Census retail 52364591,136.643750,35.079167,MFS71,SMALL_RETAIL,low
CEN_RET_000245,Census retail 52365151,136.143750,35.129167,MFS71,SMALL_RETAIL,low
CEN_RET_000246,Census retail 52364592,136.656250,35.079167,MFS71,SMALL_RETAIL,low
CEN_RET_000247,Census retail 52364593,136.668750,35.079167,MFS71,SMALL_RETAIL,low
CEN_RET_000248,Census retail 52364598,136.731250,35.079167,MFS71,SMALL_RETAIL,low
CEN_RET_000249,Census retail 52364619,136.868750,35.012500,MFS71,SMALL_RETAIL,medium
CEN_RET_000250,Census retail 52365651,136.768750,35.129167,MFS71,SMALL_RETAIL,low
CEN_RET_000251,Census retail 52365472,136.531250,35.145833,MFS71,SMALL_RETAIL,low
CEN_RET_000252,Census retail 52365537,136.718750,35.112500,MFS71,SMALL_RETAIL,medium
CEN_RET_000253,Census retail 52365655,136.818750,35.129167,MFS71,SMALL_RETAIL,low
CEN_RET_000254,Census retail 52365658,136.856250,35.129167,MFS71,SMALL_RETAIL,medium
CEN_RET_000255,Census retail 52365546,136.706250,35.120833,MFS71,SMALL_RETAIL,low
CEN_RET_000256,Census retail 52365668,136.856250,35.137500,MFS71,SMALL_RETAIL,medium
CEN_RET_000257,Census retail 52365707,136.968750,35.087500,MFS71,SMALL_RETAIL,medium
CEN_RET_000258,Census retail 52365551,136.643750,35.129167,MFS71,SMALL_RETAIL,low
CEN_RET_000259,Census retail 52365739,136.993750,35.112500,MFS71,SMALL_RETAIL,low
CEN_RET_000260,Census retail 52365740,136.881250,35.120833,MFS71,SMALL_RETAIL,medium
CEN_RET_000261,Census retail 52365590,136.631250,35.162500,MFS71,SMALL_RETAIL,low
CEN_RET_000262,Census retail 52365767,136.968750,35.137500,MFS71,SMALL_RETAIL,medium
CEN_RET_000263,Census retail 52365791,136.893750,35.162500,MFS71,SMALL_RETAIL,high
CEN_RET_000264,Census retail 52366536,136.706250,35.195833,MFS71,SMALL_RETAIL,low
CEN_RET_000265,Census retail 52366538,136.731250,35.195833,MFS71,SMALL_RETAIL,low
CEN_RET_000266,Census retail 52365797,136.968750,35.162500,MFS71,SMALL_RETAIL,medium
CEN_RET_000267,Census retail 52365613,136.793750,35.095833,MFS71,SMALL_RETAIL,low
CEN_RET_000268,Census retail 52366167,136.218750,35.220833,MFS71,SMALL_RETAIL,low
CEN_RET_000269,Census retail 52365631,136.768750,35.112500,MFS71,SMALL_RETAIL,low
CEN_RET_000270,Census retail 52366567,136.718750,35.220833,MFS71,SMALL_RETAIL,low
CEN_RET_000271,Census retail 52365639,136.868750,35.112500,MFS71,SMALL_RETAIL,medium
CEN_RET_000272,Census retail 52366581,136.643750,35.237500,MFS71,SMALL_RETAIL,low
CEN_RET_000273,Census retail 52366747,136.968750,35.204167,MFS71,SMALL_RETAIL,low
CEN_RET_000274,Census retail 52366598,136.731250,35.245833,MFS71,SMALL_RETAIL,low
CEN_RET_000275,Census retail 52366628,136.856250,35.187500,MFS71,SMALL_RETAIL,low
CEN_RET_000276,Census retail 52366168,136.231250,35.220833,MFS71,SMALL_RETAIL,low
CEN_RET_000277,Census retail 52367202,136.281250,35.254167,MFS71,SMALL_RETAIL,low
CEN_RET_000278,Census retail 52366644,136.806250,35.204167,MFS71,SMALL_RETAIL,low
CEN_RET_000279,Census retail 52366656,136.831250,35.212500,MFS71,SMALL_RETAIL,low
CEN_RET_000280,Census retail 52366659,136.868750,35.212500,MFS71,SMALL_RETAIL,medium
CEN_RET_000281,Census retail 52366680,136.756250,35.237500,MFS71,SMALL_RETAIL,low
CEN_RET_000282,Census retail 52366685,136.818750,35.237500,MFS71,SMALL_RETAIL,medium
CEN_RET_000283,Census retail 52366713,136.918750,35.179167,MFS71,SMALL_RETAIL,high
CEN_RET_000284,Census retail 52366715,136.943750,35.179167,MFS71,SMALL_RETAIL,medium
CEN_RET_000285,Census retail 52366717,136.968750,35.179167,MFS71,SMALL_RETAIL,low
CEN_RET_000286,Census retail 52366232,136.281250,35.195833,MFS71,SMALL_RETAIL,low
CEN_RET_000287,Census retail 52367733,136.918750,35.279167,MFS71,SMALL_RETAIL,medium
CEN_RET_000288,Census retail 52367736,136.956250,35.279167,MFS71,SMALL_RETAIL,medium
CEN_RET_000289,Census retail 52367754,136.931250,35.295833,MFS71,SMALL_RETAIL,medium
CEN_RET_000290,Census retail 52367756,136.956250,35.295833,MFS71,SMALL_RETAIL,medium
CEN_RET_000291,Census retail 52366309,136.493750,35.170833,MFS71,SMALL_RETAIL,low
CEN_RET_000292,Census retail 52367757,136.968750,35.295833,MFS71,SMALL_RETAIL,low
CEN_RET_000293,Census retail 52367479,136.618750,35.312500,MFS71,SMALL_RETAIL,low
CEN_RET_000294,Census retail 52367760,136.881250,35.304167,MFS71,SMALL_RETAIL,low
CEN_RET_000295,Census retail 52367483,136.543750,35.320833,MFS71,SMALL_RETAIL,low
