poi_id,name,lon,lat,zone_id,facility_type,capacity_level
LC024,Yokohama Tsurumi Warehouse,139.6700,35.5100,MFS11,MEDIUM_WAREHOUSE,medium
LC025,Yokohama Isogo Logistics,139.6200,35.4000,MFS12,MEDIUM_WAREHOUSE,medium
LC026,Yokohama Totsuka Center,139.5400,35.4000,MFS13,MEDIUM_WAREHOUSE,low
LC027,Yokohama Kohoku Hub,139.5900,35.5400,MFS14,LARGE_DISTRIBUTION,medium
LC028,Yokohama Midori Depot,139.5600,35.5200,MFS14,MEDIUM_WAREHOUSE,low
LC029,Yokohama Kanazawa Port,139.6200,35.3700,MFS12,LOGISTICS_HUB,high
LC030,Yokohama Seya Warehouse,139.5000,35.4600,MFS15,MEDIUM_WAREHOUSE,low
LC031,Kawasaki Port Distribution,139.71,35.535,MFS16,LOGISTICS_HUB,high
LC032,Kawasaki Miyamae Logistics,139.5900,35.5800,MFS17,MEDIUM_WAREHOUSE,medium
LC033,Kawasaki Tama Warehouse,139.6100,35.6000,MFS17,MEDIUM_WAREHOUSE,low
LC034,Sagamihara Distribution Hub,139.3800,35.5700,MFS18,LARGE_DISTRIBUTION,medium
LC035,Sagamihara Minami Depot,139.3600,35.5500,MFS18,MEDIUM_WAREHOUSE,low
LC036,Kamakura-Zushi Warehouse,139.5600,35.3200,MFS19,MEDIUM_WAREHOUSE,low
LC037,Fujisawa Logistics Center,139.4800,35.3400,MFS20,LARGE_DISTRIBUTION,medium
LC038,Hiratsuka Distribution Hub,139.3400,35.3400,MFS21,LARGE_DISTRIBUTION,medium
LC039,Odawara Logistics Terminal,139.1500,35.2600,MFS22,LOGISTICS_HUB,medium
LC040,Hakone Area Depot,139.1000,35.2500,MFS23,MEDIUM_WAREHOUSE,low
LC041,Gotemba Distribution Center,138.9200,35.3100,MFS24,MEDIUM_WAREHOUSE,low
LC042,Atsugi Logistics Hub,139.3600,35.4400,MFS25,LARGE_DISTRIBUTION,medium
LC043,Ebina Distribution Center,139.3900,35.4500,MFS26,MEDIUM_WAREHOUSE,medium
LC044,Yamato Freight Terminal,139.4600,35.4800,MFS26,MEDIUM_WAREHOUSE,low
LC045,Saitama Shintoshin Hub,139.6300,35.8900,MFS27,LOGISTICS_HUB,high
LC046,Kawaguchi Distribution,139.7300,35.8300,MFS28,LARGE_DISTRIBUTION,medium
LC047,Toda Logistics Center,139.6800,35.8100,MFS28,MEDIUM_WAREHOUSE,medium
LC048,Tokorozawa Warehouse,139.5800,35.8000,MFS29,MEDIUM_WAREHOUSE,medium
LC049,Kawagoe Distribution Center,139.4900,35.9300,MFS29,LARGE_DISTRIBUTION,medium
LC050,Koshigaya Logistics Hub,139.8000,35.8900,MFS30,LARGE_DISTRIBUTION,medium
LC051,Kasukabe Distribution,139.7500,35.9800,MFS30,MEDIUM_WAREHOUSE,low
LC052,Tokorozawa West Depot,139.4700,35.8200,MFS31,MEDIUM_WAREHOUSE,low
LC053,Iruma Warehouse Complex,139.3400,35.8400,MFS31,MEDIUM_WAREHOUSE,low
LC054,Kumagaya Logistics Center,139.4000,35.9600,MFS32,LARGE_DISTRIBUTION,medium
LC055,Fukaya Distribution Hub,139.2800,36.1900,MFS32,MEDIUM_WAREHOUSE,low
LC056,Kazo Freight Terminal,139.6000,36.0300,MFS33,MEDIUM_WAREHOUSE,low
LC057,Kuki Logistics Depot,139.6700,36.0700,MFS33,MEDIUM_WAREHOUSE,low
LC058,Honjo Distribution Center,139.1900,36.2400,MFS34,MEDIUM_WAREHOUSE,low
LC059,Gyoda Warehouse,139.4500,36.1400,MFS34,MEDIUM_WAREHOUSE,low
LC060,Chichibu Regional Depot,139.0800,36.0000,MFS37,MEDIUM_WAREHOUSE,low
LC061,Chiba Port Logistics Hub,140.1000,35.6000,MFS38,LOGISTICS_HUB,high
LC062,Chiba Central Distribution,140.1300,35.6200,MFS38,LARGE_DISTRIBUTION,high
LC063,Ichikawa Logistics Park,139.9300,35.7200,MFS39,LARGE_DISTRIBUTION,medium
LC064,Matsudo Distribution Center,139.9000,35.7900,MFS40,MEDIUM_WAREHOUSE,medium
LC065,Kashiwa Freight Hub,139.9800,35.8600,MFS41,LARGE_DISTRIBUTION,medium
LC066,Nagareyama Logistics,139.9000,35.8600,MFS41,MEDIUM_WAREHOUSE,medium
LC067,Narashino Warehouse Zone,140.01,35.67,MFS42,MEDIUM_WAREHOUSE,medium
LC068,Kisarazu Distribution Hub,139.92,35.395,MFS44,LARGE_DISTRIBUTION,medium
LC069,Sodegaura Logistics Center,139.94,35.43,MFS44,MEDIUM_WAREHOUSE,medium
LC070,Tateyama South Depot,139.8700,34.9800,MFS45,MEDIUM_WAREHOUSE,low
LC071,Choshi Freight Terminal,140.8525,35.7375,MFS46,MEDIUM_WAREHOUSE,low
LC072,Narita Airport Cargo Hub,140.3800,35.7700,MFS47,LOGISTICS_HUB,high
LC073,Tsukuba Logistics Center,140.1100,36.0800,MFS48,LARGE_DISTRIBUTION,medium
LC074,Tsuchiura Distribution,140.2000,36.0800,MFS50,MEDIUM_WAREHOUSE,medium
LC075,Koga Warehouse Complex,139.8200,36.1800,MFS49,MEDIUM_WAREHOUSE,low
LC076,Mito Logistics Hub,140.4700,36.3800,MFS55,LARGE_DISTRIBUTION,medium
LC077,Hitachinaka Distribution,140.5300,36.4000,MFS55,MEDIUM_WAREHOUSE,medium
LC078,Maebashi Logistics Center,139.0600,36.3900,MFS57,LARGE_DISTRIBUTION,medium
LC079,Ota Gunma Freight Hub,139.3800,36.3100,MFS58,MEDIUM_WAREHOUSE,medium
LC080,Utsunomiya Distribution Hub,139.8800,36.5600,MFS59,LARGE_DISTRIBUTION,medium
LC081,Oyama Logistics Center,139.8000,36.3100,MFS60,MEDIUM_WAREHOUSE,medium
LC082,Sano Distribution Depot,139.5800,36.3100,MFS61,MEDIUM_WAREHOUSE,low
LC083,Sendai Regional Hub,140.7400,38.2700,MFS67,LOGISTICS_HUB,high
LC087,Nagoya Regional Hub,136.8300,35.1300,MFS71,LOGISTICS_HUB,high
LC088,Prologis Park Nagareyama 1,139.9000,35.8500,MFS28,LARGE_DISTRIBUTION,high
LC089,Prologis Park Narita 1,140.3200,35.7800,MFS54,LOGISTICS_HUB,high
LC090,SOSiLA Saitama Misato,139.8800,35.8392,MFS28,LOGISTICS_HUB,high
LC091,GLP ALFALINK Soka,139.8100,35.8200,MFS27,LOGISTICS_HUB,high
LC092,GLP Funabashi,139.9800,35.6900,MFS39,LARGE_DISTRIBUTION,high
LC093,DPL Ichikawa,139.9300,35.7200,MFS39,MEDIUM_WAREHOUSE,medium
LC094,DPL Misato,139.8700,35.8300,MFS28,MEDIUM_WAREHOUSE,medium
LC095,Prologis Park Kawaguchi,139.7300,35.8900,MFS27,LARGE_DISTRIBUTION,high
LC096,GLP Sagamihara,139.3500,35.5700,MFS26,LOGISTICS_HUB,high
LC097,GLP Atsugi II,139.3700,35.4500,MFS26,LARGE_DISTRIBUTION,high
LC098,Prologis Park Zama,139.3900,35.4800,MFS26,LOGISTICS_HUB,high
LC099,MFLP Ichikawa,139.9200,35.7100,MFS39,LARGE_DISTRIBUTION,high
LC100,MFLP Funabashi Nishiura,139.9600,35.6800,MFS39,LARGE_DISTRIBUTION,high
LC101,Logifront Shinkiba,139.8300,35.6500,MFS04,LOGISTICS_HUB,high
LC102,Logifront Haneda,139.7500,35.5700,MFS02,LOGISTICS_HUB,high
LC103,GLP Tokyo-Tama,139.4200,35.6500,MFS09,MEDIUM_WAREHOUSE,medium
LC104,Goodman Tokyo-Tama,139.4300,35.6600,MFS09,MEDIUM_WAREHOUSE,medium
LC105,Hankyu Hanshin Zama GLC,139.3817,35.4692,MFS26,LOGISTICS_HUB,medium
LC106,ESR Saitama Distribution Center,139.6000,35.9000,MFS30,LARGE_DISTRIBUTION,high
LC107,ESR Ichikawa,139.9100,35.7300,MFS39,MEDIUM_WAREHOUSE,medium
LC108,Nippon Express Saitama Logistics,139.5817,35.8767,MFS27,LOGISTICS_HUB,high
LC109,Yamato Logistics Saitama Hub,139.6200,35.8700,MFS27,LARGE_DISTRIBUTION,high
LC110,Sagawa Logistics Tokyo East,139.8000,35.7000,MFS07,LARGE_DISTRIBUTION,medium
LC111,Seino Logistics Chiba Hub,139.9692,35.7192,MFS39,LOGISTICS_HUB,medium
LC112,Fukuyama Transporting Tokyo Bay,139.8200,35.6600,MFS04,MEDIUM_WAREHOUSE,medium
LC113,SG Holdings Koto Depot,139.8100,35.6800,MFS04,MEDIUM_WAREHOUSE,medium
LC114,Tokyo Logistics Edogawa,139.8700,35.6900,MFS04,MEDIUM_WAREHOUSE,medium
LC115,Schenker Tokyo East,139.850215,35.642979,MFS07,MEDIUM_WAREHOUSE,medium
LC116,Kintetsu World Express Tokyo,139.8400,35.6700,MFS04,MEDIUM_WAREHOUSE,medium
LC117,Panalpina Japan Tokyo Depot,139.8300,35.6900,MFS04,MEDIUM_WAREHOUSE,low
LC118,Mitsui-Soko Ichikawa,139.9400,35.7100,MFS39,MEDIUM_WAREHOUSE,medium
LC119,Mitsubishi Logistics Kasai,139.8600,35.6800,MFS04,MEDIUM_WAREHOUSE,medium
LC120,Sumitomo Warehouse Tokyo East,139.8700,35.7000,MFS04,MEDIUM_WAREHOUSE,medium
LC121,Tokyo Soko Edogawa,139.8800,35.6900,MFS04,MEDIUM_WAREHOUSE,low
LC122,Kawanishi Warehouse Adachi,139.8200,35.7700,MFS07,MEDIUM_WAREHOUSE,low
LC123,Toyo Logistics Katsushika,139.8600,35.7600,MFS07,MEDIUM_WAREHOUSE,low
LC124,Meiko Trans Koto,139.8100,35.6600,MFS04,MEDIUM_WAREHOUSE,medium
LC125,Hamakyorex Tokyo East,139.8400,35.6800,MFS04,MEDIUM_WAREHOUSE,low
LC126,Tonami Transport Tokyo Depot,139.8300,35.6700,MFS04,MEDIUM_WAREHOUSE,low
LC127,Hitachi Transport Saitama,139.6100,35.8900,MFS27,LARGE_DISTRIBUTION,high
LC128,Nippon Express Kashiwa,139.9700,35.8500,MFS43,LOGISTICS_HUB,medium
LC129,Yamato Logistics Kashiwa Hub,139.9800,35.8600,MFS43,LARGE_DISTRIBUTION,medium
LC130,DHL Tokyo East Gateway,139.8500,35.7000,MFS04,MEDIUM_WAREHOUSE,medium
LC131,FedEx Tokyo Suburban Hub,139.9500,35.7500,MFS39,MEDIUM_WAREHOUSE,medium
LC132,UPS Tokyo Distribution,139.8300,35.7100,MFS04,MEDIUM_WAREHOUSE,medium
LC133,Kuehne+Nagel Tokyo East,139.8600,35.6900,MFS04,MEDIUM_WAREHOUSE,medium
LC134,DB Schenker Chiba,139.9900,35.7000,MFS39,MEDIUM_WAREHOUSE,medium
LC135,CJ Logistics Tokyo Hub,139.8200,35.6700,MFS04,MEDIUM_WAREHOUSE,low
LC136,Kerry Logistics Tokyo,139.8400,35.6900,MFS04,MEDIUM_WAREHOUSE,low
LC137,Toll Logistics Tokyo Bay,139.8100,35.6500,MFS04,MEDIUM_WAREHOUSE,medium
LC138,Agility Logistics Koto,139.8300,35.6800,MFS04,MEDIUM_WAREHOUSE,low
LC139,Yusen Logistics Tokyo East,139.849701,35.642666,MFS04,MEDIUM_WAREHOUSE,medium
LC140,Kintetsu Logistics Saitama,139.6300,35.8800,MFS27,MEDIUM_WAREHOUSE,medium
LC141,Hankyu Hanshin Express Tokyo,139.8200,35.6900,MFS04,MEDIUM_WAREHOUSE,low
LC142,Sankyu Tokyo Distribution,139.8400,35.7000,MFS04,MEDIUM_WAREHOUSE,low
LC143,Kamigumi Tokyo Logistics,139.8100,35.6600,MFS04,MEDIUM_WAREHOUSE,low
LC144,Tokyo Logistics Katsushika Hub,139.8500,35.7500,MFS07,MEDIUM_WAREHOUSE,medium
LC145,Saitama Logistics Park North,139.5900,35.9100,MFS30,LARGE_DISTRIBUTION,medium
LC146,Saitama Logistics Park South,139.6100,35.8500,MFS27,LARGE_DISTRIBUTION,medium
LC147,Chiba Logistics Corridor East,140.0000,35.7000,MFS43,MEDIUM_WAREHOUSE,medium
LC148,Chiba Logistics Corridor West,139.9600,35.6900,MFS39,MEDIUM_WAREHOUSE,medium
LC149,Tobu Railway Logistics Soka,139.8200,35.8300,MFS27,MEDIUM_WAREHOUSE,medium
LC150,Seibu Railway Logistics Hub,139.4100,35.6400,MFS09,MEDIUM_WAREHOUSE,low
LC151,JR Freight Tokyo Terminal,139.8000,35.7200,MFS07,LOGISTICS_HUB,high
LC152,Odakyu Logistics Tama,139.4500,35.6600,MFS09,MEDIUM_WAREHOUSE,low
LC153,Keio Logistics West Tokyo,139.4800,35.6700,MFS09,MEDIUM_WAREHOUSE,low
LC154,Metro Railway Logistics,139.7800,35.6900,MFS01,MEDIUM_WAREHOUSE,medium
LC155,Sotetsu Logistics Yokohama,139.5800,35.4700,MFS11,MEDIUM_WAREHOUSE,medium
LC156,Keikyu Logistics Kawasaki,139.6800,35.5100,MFS16,MEDIUM_WAREHOUSE,medium
LC157,Tokyo Metro Logistics Depot,139.7900,35.7000,MFS01,MEDIUM_WAREHOUSE,low
LC158,Toei Logistics Facility,139.7700,35.6800,MFS01,MEDIUM_WAREHOUSE,low
LC159,Narita Global Logistics Center,140.3900,35.7650,MFS54,LOGISTICS_HUB,high
LC160,Narita Air Cargo Hub,140.3850,35.7700,MFS54,LOGISTICS_HUB,high
LC161,Chiba Port Distribution Terminal,140.1000,35.6300,MFS43,LOGISTICS_HUB,medium
LC162,Kashiwa Distribution Center North,139.9900,35.8700,MFS43,MEDIUM_WAREHOUSE,medium
LC163,Kashiwa Distribution Center South,139.9850,35.8400,MFS43,MEDIUM_WAREHOUSE,medium
LC164,Matsudo Logistics Park,139.9200,35.7900,MFS43,MEDIUM_WAREHOUSE,medium
LC165,Abiko Distribution Facility,140.0217,35.8575,MFS43,MEDIUM_WAREHOUSE,low
LC166,Nagareyama Logistics Zone,139.9000,35.8300,MFS28,MEDIUM_WAREHOUSE,medium
LC167,Kamagaya Distribution Center,140.0000,35.7700,MFS43,MEDIUM_WAREHOUSE,low
LC168,Ichikawa North Logistics,139.9300,35.7400,MFS39,MEDIUM_WAREHOUSE,medium
LC169,Ichikawa South Distribution,139.9100,35.6900,MFS39,MEDIUM_WAREHOUSE,medium
LC170,Urayasu Distribution Hub,139.9000,35.6500,MFS04,MEDIUM_WAREHOUSE,medium
LC171,Gyoda Logistics Park,139.4500,36.1400,MFS59,LARGE_DISTRIBUTION,medium
LC172,Kumagaya Distribution Hub,139.3900,36.1500,MFS59,LARGE_DISTRIBUTION,medium
LC173,Hanno Logistics Facility,139.3200,35.8600,MFS29,MEDIUM_WAREHOUSE,low
LC174,Iruma Distribution Center,139.3900,35.8400,MFS09,MEDIUM_WAREHOUSE,low
LC175,Tokorozawa Logistics Park,139.4700,35.8000,MFS09,MEDIUM_WAREHOUSE,medium
LC176,Niiza Distribution Facility,139.5600,35.7900,MFS27,MEDIUM_WAREHOUSE,low
LC177,Wakō Logistics Hub,139.6000,35.7800,MFS27,MEDIUM_WAREHOUSE,medium
LC178,Omiya North Logistics Center,139.6200,36.0500,MFS08,LARGE_DISTRIBUTION,medium
LC179,Satte Distribution Hub,139.7200,36.0700,MFS08,MEDIUM_WAREHOUSE,low
LC180,Higashimatsuyama Logistics,139.4000,36.0400,MFS08,MEDIUM_WAREHOUSE,low
LC181,Yashio Industrial Depot,139.8600,35.8000,MFS19,MEDIUM_WAREHOUSE,medium
LC182,Misato Freight Center,139.8700,35.8400,MFS19,LARGE_DISTRIBUTION,medium
LC183,Soka Logistics Park,139.8000,35.8100,MFS19,MEDIUM_WAREHOUSE,low
LC184,Okegawa Distribution,139.5292,35.9992,MFS33,MEDIUM_WAREHOUSE,low
LC185,Gyoda Logistics Hub,139.4700,36.1400,MFS33,MEDIUM_WAREHOUSE,low
LC186,Kumagaya Freight Depot,139.3775,36.2016,MFS34,MEDIUM_WAREHOUSE,low
LC187,Honjo Logistics Center,139.1800,36.2400,MFS35,MEDIUM_WAREHOUSE,low
LC188,Fukaya Distribution,139.2800,36.2000,MFS35,LARGE_DISTRIBUTION,medium
LC189,Higashi-Matsuyama Depot,139.1992,36.1492,MFS36,MEDIUM_WAREHOUSE,low
LC190,Ogawa Logistics,139.2600,36.0800,MFS36,MEDIUM_WAREHOUSE,low
LC191,Yoshida Freight,139.0500,36.0800,MFS37,MEDIUM_WAREHOUSE,low
LC192,Chichibu Logistics,139.0700,35.9800,MFS37,MEDIUM_WAREHOUSE,low
LC193,Noda Logistics Hub,139.8700,35.9500,MFS40,LARGE_DISTRIBUTION,medium
LC194,Kashiwa Distribution Center,139.9700,35.8700,MFS42,MEDIUM_WAREHOUSE,medium
LC195,Choshi Freight Depot,140.7500,35.7300,MFS45,MEDIUM_WAREHOUSE,low
LC196,Katsuura Distribution,140.2000,35.1500,MFS46,MEDIUM_WAREHOUSE,low
LC197,Mito South Logistics,140.4500,36.3192,MFS52,MEDIUM_WAREHOUSE,low
LC198,Tsuchiura Freight Center,140.2000,36.0800,MFS53,MEDIUM_WAREHOUSE,medium
LC200,Yuki Distribution,139.8800,36.3000,MFS56,MEDIUM_WAREHOUSE,low
LC201,Chikusei Logistics,139.9784,36.3716,MFS56,MEDIUM_WAREHOUSE,low
LC202,Hitachi Coastal Logistics,140.6600,36.5850,MFS57,MEDIUM_WAREHOUSE,low
LC203,Nikko Distribution,139.6000,36.7500,MFS60,MEDIUM_WAREHOUSE,low
LC204,Utsunomiya West Hub,139.7792,36.5492,MFS61,MEDIUM_WAREHOUSE,low
LC205,Nasushiobara Logistics,140.0516,37.0000,MFS64,MEDIUM_WAREHOUSE,low
LC206,Shirakawa Depot,140.2000,37.1000,MFS64,LARGE_DISTRIBUTION,low
LC207,Numata Logistics,139.0500,36.6500,MFS65,MEDIUM_WAREHOUSE,low
LC208,Minakami Distribution,139.0000,36.7000,MFS65,MEDIUM_WAREHOUSE,low
LC209,Nakanojo Freight,138.8500,36.5700,MFS66,MEDIUM_WAREHOUSE,low
LC210,Shimonita Depot,138.7500,36.2500,MFS66,MEDIUM_WAREHOUSE,low
LC211,Sendai Logistics Hub,140.9000,38.2700,MFS67,LOGISTICS_HUB,high
LC212,Sendai Distribution Center,140.8000,38.3200,MFS67,LARGE_DISTRIBUTION,high
LC213,Sendai South Freight,140.9484,38.1784,MFS67,LARGE_DISTRIBUTION,medium
LC214,Niigata Port Logistics,139.0500,37.9000,MFS68,LOGISTICS_HUB,high
LC215,Niigata Distribution Hub,138.9000,37.8500,MFS68,LARGE_DISTRIBUTION,high
LC216,Joetsu Freight Center,138.2500,37.1500,MFS68,MEDIUM_WAREHOUSE,medium
LC217,Matsumoto Logistics,137.9800,36.2500,MFS69,LOGISTICS_HUB,medium
LC218,Nagano Distribution Center,138.1000,36.6500,MFS69,LARGE_DISTRIBUTION,medium
LC219,Suwa Freight Hub,138.1500,36.0500,MFS69,MEDIUM_WAREHOUSE,medium
LC220,Hamamatsu Logistics Hub,137.7500,34.7000,MFS70,LOGISTICS_HUB,high
LC221,Shizuoka Distribution Center,138.4000,34.9700,MFS70,LARGE_DISTRIBUTION,high
LC222,Fujinomiya Depot,138.6000,35.2000,MFS70,MEDIUM_WAREHOUSE,medium
LC223,Nagoya Logistics Hub,136.9800,35.2000,MFS71,LOGISTICS_HUB,high
LC224,Osaka Distribution Center,135.5000,34.7000,MFS71,LOGISTICS_HUB,high
LC225,Kyoto Freight Hub,135.7500,35.0000,MFS71,LARGE_DISTRIBUTION,high
LC226,Nagoya East Distribution,137.2000,35.1000,MFS71,LARGE_DISTRIBUTION,medium
LC227,Kobe Port Logistics,135.2000,34.7000,MFS71,LARGE_DISTRIBUTION,high
LC228,Nagoya Station Freight Center,136.8810,35.1709,MFS71,LARGE_DISTRIBUTION,high
LC229,Atsuta Distribution Hub,136.8990,35.1250,MFS71,LOGISTICS_HUB,medium
LC230,Nagoya East Logistics Park,137.0200,35.1800,MFS71,MEDIUM_WAREHOUSE,medium
LC231,Kofu Logistics Center,138.5700,35.6600,MFS69,LOGISTICS_HUB,medium
LC232,Kai Freight Terminal,138.5200,35.7200,MFS69,LARGE_DISTRIBUTION,medium
LC233,Fuefuki Distribution,138.6300,35.6600,MFS69,MEDIUM_WAREHOUSE,medium
LC234,Nirasaki Freight Hub,138.4500,35.7200,MFS69,MEDIUM_WAREHOUSE,medium
LC235,Hokuto Logistics,138.4700,35.8800,MFS69,LOGISTICS_HUB,medium
LC236,Chino Distribution Center,138.1600,35.9900,MFS69,MEDIUM_WAREHOUSE,medium
LC237,Okaya Freight Center,138.0500,36.0600,MFS69,MEDIUM_WAREHOUSE,medium
LC238,Shiojiri Logistics Park,137.9500,36.1100,MFS69,MEDIUM_WAREHOUSE,medium
LC239,Ina Valley Distribution,137.9500,35.8300,MFS69,LOGISTICS_HUB,medium
LC240,Komagane Freight,137.9700,35.7300,MFS69,MEDIUM_WAREHOUSE,medium
LC241,Saku Distribution Hub,138.4700,36.2500,MFS69,LARGE_DISTRIBUTION,medium
LC242,Ueda Logistics Center,138.2500,36.4000,MFS69,LOGISTICS_HUB,medium
LC243,Tokyo Port Distribution Hub Branch 1,139.7488,35.6238,MFS02,LOGISTICS_HUB,high
LC244,Tokyo Port Distribution Hub Branch 2,139.7491,35.6299,MFS02,LOGISTICS_HUB,high
LC245,Tokyo Port Distribution Hub Branch 3,139.7490,35.6146,MFS02,LOGISTICS_HUB,high
LC246,Tokyo Port Distribution Hub Branch 4,139.7483,35.6258,MFS02,LOGISTICS_HUB,high
LC247,Tokyo Port Distribution Hub Branch 5,139.7519,35.6331,MFS02,LOGISTICS_HUB,high
LC248,Tokyo Port Distribution Hub Branch 6,139.7553,35.6258,MFS02,LOGISTICS_HUB,high
LC249,Tokyo Port Distribution Hub Branch 7,139.7441,35.6179,MFS02,LOGISTICS_HUB,high
LC250,Tokyo Port Distribution Hub Branch 8,139.7520,35.6341,MFS02,LOGISTICS_HUB,high
LC251,Tokyo Port Distribution Hub Branch 9,139.7503,35.6243,MFS02,LOGISTICS_HUB,high
LC252,Tokyo Port Distribution Hub Branch 10,139.7543,35.6149,MFS02,LOGISTICS_HUB,high
LC253,Haneda Cargo Terminal Branch 1,139.7820,35.5513,MFS02,LARGE_DISTRIBUTION,high
LC254,Haneda Cargo Terminal Branch 2,139.7780,35.5547,MFS02,LARGE_DISTRIBUTION,high
LC255,Haneda Cargo Terminal Branch 3,139.7813,35.5453,MFS02,LARGE_DISTRIBUTION,high
LC256,Haneda Cargo Terminal Branch 4,139.7540,35.5488,MFS02,LARGE_DISTRIBUTION,high
LC257,Haneda Cargo Terminal Branch 5,139.7803,35.5445,MFS02,LARGE_DISTRIBUTION,high
LC258,Haneda Cargo Terminal Branch 6,139.7818,35.5460,MFS02,LARGE_DISTRIBUTION,high
LC259,Haneda Cargo Terminal Branch 7,139.7759,35.5587,MFS02,LARGE_DISTRIBUTION,high
LC260,Haneda Cargo Terminal Branch 8,139.7801,35.5554,MFS02,LARGE_DISTRIBUTION,high
LC261,Haneda Cargo Terminal Branch 9,139.7802,35.5563,MFS02,LARGE_DISTRIBUTION,high
LC262,Haneda Cargo Terminal Branch 10,139.7700,35.5480,MFS02,LARGE_DISTRIBUTION,high
LC263,Yokohama Port Logistics Center Branch 1,139.6162,35.4685,MFS11,LOGISTICS_HUB,high
LC264,Yokohama Port Logistics Center Branch 2,139.6180,35.4813,MFS11,LOGISTICS_HUB,high
LC265,Yokohama Port Logistics Center Branch 3,139.6134,35.4574,MFS11,LOGISTICS_HUB,high
LC266,Yokohama Port Logistics Center Branch 4,139.6261,35.4749,MFS11,LOGISTICS_HUB,high
LC267,Yokohama Port Logistics Center Branch 5,139.6240,35.4708,MFS11,LOGISTICS_HUB,high
LC268,Yokohama Port Logistics Center Branch 6,139.6314,35.4643,MFS11,LOGISTICS_HUB,high
LC269,Yokohama Port Logistics Center Branch 7,139.6086,35.4613,MFS11,LOGISTICS_HUB,high
LC270,Yokohama Port Logistics Center Branch 8,139.6276,35.4550,MFS11,LOGISTICS_HUB,high
LC271,Yokohama Port Logistics Center Branch 9,139.6203,35.4668,MFS11,LOGISTICS_HUB,high
LC272,Yokohama Port Logistics Center Branch 10,139.6175,35.4700,MFS11,LOGISTICS_HUB,high
LC273,Shinagawa Distribution Center Branch 1,139.7446,35.6362,MFS02,LARGE_DISTRIBUTION,high
LC274,Shinagawa Distribution Center Branch 2,139.7450,35.6158,MFS02,LARGE_DISTRIBUTION,high
LC275,Shinagawa Distribution Center Branch 3,139.7355,35.6142,MFS02,LARGE_DISTRIBUTION,high
LC276,Shinagawa Distribution Center Branch 4,139.7476,35.6161,MFS02,LARGE_DISTRIBUTION,high
LC277,Shinagawa Distribution Center Branch 5,139.7394,35.6252,MFS02,LARGE_DISTRIBUTION,high
LC278,Shinagawa Distribution Center Branch 6,139.7342,35.6180,MFS02,LARGE_DISTRIBUTION,high
LC279,Shinagawa Distribution Center Branch 7,139.7253,35.6125,MFS02,LARGE_DISTRIBUTION,high
LC280,Shinagawa Distribution Center Branch 8,139.7355,35.6229,MFS02,LARGE_DISTRIBUTION,high
LC281,Shinagawa Distribution Center Branch 9,139.7495,35.6199,MFS02,LARGE_DISTRIBUTION,high
LC282,Shinagawa Distribution Center Branch 10,139.7421,35.6212,MFS02,LARGE_DISTRIBUTION,high
LC283,Kawasaki Industrial Complex Branch 1,139.6987,35.5512,MFS16,LARGE_DISTRIBUTION,medium
