poi_id,name,lon,lat,zone_id,facility_type,capacity_level
CEN_MAN_000048,Census manufacturing 52340721,134.893750,34.687500,MFS71,INDUSTRIAL,medium
CEN_MAN_000049,Census manufacturing 52341428,134.606250,34.770833,MFS71,INDUSTRIAL,low
CEN_MAN_000050,Census manufacturing 52341455,134.568750,34.795833,MFS71,INDUSTRIAL,low
CEN_MAN_000051,Census manufacturing 52340723,134.918750,34.687500,MFS71,INDUSTRIAL,low
CEN_MAN_000052,Census manufacturing 52340726,134.956250,34.687500,MFS71,INDUSTRIAL,medium
CEN_MAN_000053,Census manufacturing 52340745,134.943750,34.704167,MFS71,INDUSTRIAL,medium
CEN_MAN_000054,Census manufacturing 52340769,134.993750,34.720833,MFS71,INDUSTRIAL,low
CEN_MAN_000055,Census manufacturing 52341533,134.668750,34.779167,MFS71,INDUSTRIAL,medium
CEN_MAN_000056,Census manufacturing 52341311,134.393750,34.762500,MFS71,INDUSTRIAL,low
CEN_MAN_000057,Census manufacturing 52341543,134.668750,34.787500,MFS71,INDUSTRIAL,high
CEN_MAN_000058,Census manufacturing 52341548,134.731250,34.787500,MFS71,INDUSTRIAL,low
CEN_MAN_000059,Census manufacturing 52341560,134.631250,34.804167,MFS71,INDUSTRIAL,medium
CEN_MAN_000060,Census manufacturing 52341313,134.418750,34.762500,MFS71,INDUSTRIAL,low
CEN_MAN_000061,Census manufacturing 52342245,134.318750,34.870833,MFS71,INDUSTRIAL,medium
CEN_MAN_000062,Census manufacturing 52342267,134.343750,34.887500,MFS71,INDUSTRIAL,low
CEN_MAN_000063,Census manufacturing 52341562,134.656250,34.804167,MFS71,INDUSTRIAL,medium
CEN_MAN_000064,Census manufacturing 52341588,134.731250,34.820833,MFS71,INDUSTRIAL,high
CEN_MAN_000065,Census manufacturing 52341337,134.468750,34.779167,MFS71,INDUSTRIAL,medium
CEN_MAN_000066,Census manufacturing 52341632,134.781250,34.779167,MFS71,INDUSTRIAL,medium
CEN_MAN_000067,Census manufacturing 52341636,134.831250,34.779167,MFS71,INDUSTRIAL,high
CEN_MAN_000068,Census manufacturing 52341640,134.756250,34.787500,MFS71,INDUSTRIAL,medium
CEN_MAN_000069,Census manufacturing 52341722,134.906250,34.770833,MFS71,INDUSTRIAL,low
CEN_MAN_000070,Census manufacturing 52341733,134.918750,34.779167,MFS71,INDUSTRIAL,medium
CEN_MAN_000071,Census manufacturing 52341390,134.381250,34.829167,MFS71,INDUSTRIAL,low
CEN_MAN_000072,Census manufacturing 52341746,134.956250,34.787500,MFS71,INDUSTRIAL,high
CEN_MAN_000073,Census manufacturing 52341755,134.943750,34.795833,MFS71,INDUSTRIAL,low
CEN_MAN_000074,Census manufacturing 52341788,134.981250,34.820833,MFS71,INDUSTRIAL,medium
CEN_MAN_000075,Census manufacturing 52342521,134.643750,34.854167,MFS71,INDUSTRIAL,high
CEN_MAN_000076,Census manufacturing 52342558,134.731250,34.879167,MFS71,INDUSTRIAL,medium
CEN_MAN_000077,Census manufacturing 52342659,134.868750,34.879167,MFS71,INDUSTRIAL,low
CEN_MAN_000078,Census manufacturing 52342677,134.843750,34.895833,MFS71,INDUSTRIAL,low
CEN_MAN_000079,Census manufacturing 52342694,134.806250,34.912500,MFS71,INDUSTRIAL,low
CEN_MAN_000080,Census manufacturing 52342708,134.981250,34.837500,MFS71,INDUSTRIAL,low
CEN_MAN_000081,Census manufacturing 52343443,134.543750,34.954167,MFS71,INDUSTRIAL,low
CEN_MAN_000082,Census manufacturing 52342767,134.968750,34.887500,MFS71,INDUSTRIAL,low
CEN_MAN_000083,Census manufacturing 52342771,134.893750,34.895833,MFS71,INDUSTRIAL,low
CEN_MAN_000084,Census manufacturing 52342784,134.931250,34.904167,MFS71,INDUSTRIAL,low
CEN_MAN_000085,Census manufacturing 52342798,134.981250,34.912500,MFS71,INDUSTRIAL,medium
CEN_MAN_000086,Census manufacturing 52342335,134.443750,34.862500,MFS71,INDUSTRIAL,low
CEN_MAN_000087,Census manufacturing 52343463,134.543750,34.970833,MFS71,INDUSTRIAL,low
CEN_MAN_000088,Census manufacturing 52342396,134.456250,34.912500,MFS71,INDUSTRIAL,low
CEN_MAN_000089,Census manufacturing 52343473,134.543750,34.979167,MFS71,INDUSTRIAL,low
CEN_MAN_000090,Census manufacturing 52343305,134.443750,34.920833,MFS71,INDUSTRIAL,low
CEN_MAN_000091,Census manufacturing 52342420,134.506250,34.854167,MFS71,INDUSTRIAL,low
CEN_MAN_000092,Census manufacturing 52343519,134.743750,34.929167,MFS71,INDUSTRIAL,medium
CEN_MAN_000093,Census manufacturing 52342431,134.518750,34.862500,MFS71,INDUSTRIAL,low
CEN_MAN_000094,Census manufacturing 52343329,134.493750,34.937500,MFS71,INDUSTRIAL,low
CEN_MAN_000095,Census manufacturing 52343536,134.706250,34.945833,MFS71,INDUSTRIAL,low
CEN_MAN_000096,Census manufacturing 52343334,134.431250,34.945833,MFS71,INDUSTRIAL,medium
CEN_MAN_000097,Census manufacturing 52342443,134.543750,34.870833,MFS71,INDUSTRIAL,low
CEN_MAN_000098,Census manufacturing 52343373,134.418750,34.979167,MFS71,INDUSTRIAL,low
CEN_MAN_000099,Census manufacturing 52343380,134.381250,34.987500,MFS71,INDUSTRIAL,low
CEN_MAN_000100,Census manufacturing 52343562,134.656250,34.970833,MFS71,INDUSTRIAL,low
CEN_MAN_000101,Census manufacturing 52343408,134.606250,34.920833,MFS71,INDUSTRIAL,low
CEN_MAN_000102,Census manufacturing 52342458,134.606250,34.879167,MFS71,INDUSTRIAL,low
CEN_MAN_000103,Census manufacturing 52343798,134.981250,34.995833,MFS71,INDUSTRIAL,low
CEN_MAN_000104,Census manufacturing 52343640,134.756250,34.954167,MFS71,INDUSTRIAL,medium
CEN_MAN_000105,Census manufacturing 52344529,134.743750,35.020833,MFS71,INDUSTRIAL,low
CEN_MAN_000106,Census manufacturing 52343650,134.756250,34.962500,MFS71,INDUSTRIAL,medium
CEN_MAN_000107,Census manufacturing 52344782,134.906250,35.070833,MFS71,INDUSTRIAL,low
CEN_MAN_000108,Census manufacturing 52343691,134.768750,34.995833,MFS71,INDUSTRIAL,low
CEN_MAN_000109,Census manufacturing 52343730,134.881250,34.945833,MFS71,INDUSTRIAL,low
CEN_MAN_000110,Census manufacturing 52343762,134.906250,34.970833,MFS71,INDUSTRIAL,low
CEN_MAN_000111,Census manufacturing 52345729,134.993750,35.104167,MFS71,INDUSTRIAL,low
CEN_MAN_000112,Census manufacturing 52346419,134.618750,35.179167,MFS71,INDUSTRIAL,low
CEN_MAN_000113,Census manufacturing 52346542,134.656250,35.204167,MFS71,INDUSTRIAL,low
CEN_MAN_000114,Census manufacturing 52345694,134.806250,35.162500,MFS71,INDUSTRIAL,low
CEN_MAN_000115,Census manufacturing 52350009,135.118750,34.670833,MFS71,INDUSTRIAL,low
CEN_MAN_000116,Census manufacturing 52350040,135.006250,34.704167,MFS71,INDUSTRIAL,low
CEN_MAN_000117,Census manufacturing 52350096,135.081250,34.745833,MFS71,INDUSTRIAL,medium
CEN_MAN_000118,Census manufacturing 52350110,135.131250,34.679167,MFS71,INDUSTRIAL,medium
CEN_MAN_000119,Census manufacturing 52350149,135.243750,34.704167,MFS71,INDUSTRIAL,high
CEN_MAN_000120,Census manufacturing 52347669,134.868750,35.304167,MFS71,INDUSTRIAL,low
CEN_MAN_000121,Census manufacturing 52350181,135.143750,34.737500,MFS71,INDUSTRIAL,medium
CEN_MAN_000122,Census manufacturing 52350188,135.231250,34.737500,MFS71,INDUSTRIAL,medium
CEN_MAN_000123,Census manufacturing 52350241,135.268750,34.704167,MFS71,INDUSTRIAL,high
CEN_MAN_000124,Census manufacturing 52350280,135.256250,34.737500,MFS71,INDUSTRIAL,medium
CEN_MAN_000125,Census manufacturing 52350281,135.268750,34.737500,MFS71,INDUSTRIAL,low
CEN_MAN_000126,Census manufacturing 52350004,135.056250,34.670833,MFS71,INDUSTRIAL,medium
CEN_MAN_000127,Census manufacturing 52350007,135.093750,34.670833,MFS71,INDUSTRIAL,medium
CEN_MAN_000128,Census manufacturing 52350549,135.743750,34.704167,MFS71,INDUSTRIAL,medium
CEN_MAN_000129,Census manufacturing 52350301,135.393750,34.670833,MFS71,INDUSTRIAL,low
CEN_MAN_000130,Census manufacturing 52350304,135.431250,34.670833,MFS71,INDUSTRIAL,high
CEN_MAN_000131,Census manufacturing 52350572,135.656250,34.729167,MFS71,INDUSTRIAL,low
CEN_MAN_000132,Census manufacturing 52351207,135.343750,34.754167,MFS71,INDUSTRIAL,medium
CEN_MAN_000133,Census manufacturing 52351216,135.331250,34.762500,MFS71,INDUSTRIAL,medium
CEN_MAN_000134,Census manufacturing 52350361,135.393750,34.720833,MFS71,INDUSTRIAL,high
CEN_MAN_000135,Census manufacturing 52350417,135.593750,34.679167,MFS71,INDUSTRIAL,high
CEN_MAN_000136,Census manufacturing 52350470,135.506250,34.729167,MFS71,INDUSTRIAL,high
CEN_MAN_000137,Census manufacturing 52350599,135.743750,34.745833,MFS71,INDUSTRIAL,low
CEN_MAN_000138,Census manufacturing 52351267,135.343750,34.804167,MFS71,INDUSTRIAL,high
CEN_MAN_000139,Census manufacturing 52350635,135.818750,34.695833,MFS71,INDUSTRIAL,medium
CEN_MAN_000140,Census manufacturing 52351280,135.256250,34.820833,MFS71,INDUSTRIAL,low
CEN_MAN_000141,Census manufacturing 52351304,135.431250,34.754167,MFS71,INDUSTRIAL,high
CEN_MAN_000142,Census manufacturing 52351337,135.468750,34.779167,MFS71,INDUSTRIAL,high
CEN_MAN_000143,Census manufacturing 52350477,135.593750,34.729167,MFS71,INDUSTRIAL,high
CEN_MAN_000144,Census manufacturing 52350491,135.518750,34.745833,MFS71,INDUSTRIAL,high
CEN_MAN_000145,Census manufacturing 52350493,135.543750,34.745833,MFS71,INDUSTRIAL,high
CEN_MAN_000146,Census manufacturing 52350665,135.818750,34.720833,MFS71,INDUSTRIAL,medium
CEN_MAN_000147,Census manufacturing 52350501,135.643750,34.670833,MFS71,INDUSTRIAL,high
CEN_MAN_000148,Census manufacturing 52350536,135.706250,34.695833,MFS71,INDUSTRIAL,high
CEN_MAN_000149,Census manufacturing 52351460,135.506250,34.804167,MFS71,INDUSTRIAL,high
CEN_MAN_000150,Census manufacturing 52351340,135.381250,34.787500,MFS71,INDUSTRIAL,high
CEN_MAN_000151,Census manufacturing 52351358,135.481250,34.795833,MFS71,INDUSTRIAL,high
CEN_MAN_000152,Census manufacturing 52351366,135.456250,34.804167,MFS71,INDUSTRIAL,high
CEN_MAN_000153,Census manufacturing 52351367,135.468750,34.804167,MFS71,INDUSTRIAL,high
CEN_MAN_000154,Census manufacturing 52351472,135.531250,34.812500,MFS71,INDUSTRIAL,medium
CEN_MAN_000155,Census manufacturing 52350690,135.756250,34.745833,MFS71,INDUSTRIAL,medium
CEN_MAN_000156,Census manufacturing 52351497,135.593750,34.829167,MFS71,INDUSTRIAL,high
CEN_MAN_000157,Census manufacturing 52351369,135.493750,34.804167,MFS71,INDUSTRIAL,high
CEN_MAN_000158,Census manufacturing 52351396,135.456250,34.829167,MFS71,INDUSTRIAL,medium
CEN_MAN_000159,Census manufacturing 52351429,135.618750,34.770833,MFS71,INDUSTRIAL,high
CEN_MAN_000160,Census manufacturing 52351432,135.531250,34.779167,MFS71,INDUSTRIAL,high
CEN_MAN_000161,Census manufacturing 52351499,135.618750,34.829167,MFS71,INDUSTRIAL,high
CEN_MAN_000162,Census manufacturing 52351507,135.718750,34.754167,MFS71,INDUSTRIAL,low
CEN_MAN_000163,Census manufacturing 52351521,135.643750,34.770833,MFS71,INDUSTRIAL,medium
CEN_MAN_000164,Census manufacturing 52351436,135.581250,34.779167,MFS71,INDUSTRIAL,high
CEN_MAN_000165,Census manufacturing 52351442,135.531250,34.787500,MFS71,INDUSTRIAL,high
CEN_MAN_000166,Census manufacturing 52351452,135.531250,34.795833,MFS71,INDUSTRIAL,high
CEN_MAN_000167,Census manufacturing 52351456,135.581250,34.795833,MFS71,INDUSTRIAL,high
CEN_MAN_000168,Census manufacturing 52351458,135.606250,34.795833,MFS71,INDUSTRIAL,high
CEN_MAN_000169,Census manufacturing 52351552,135.656250,34.795833,MFS71,INDUSTRIAL,high
CEN_MAN_000170,Census manufacturing 52351583,135.668750,34.820833,MFS71,INDUSTRIAL,high
CEN_MAN_000171,Census manufacturing 52351459,135.618750,34.795833,MFS71,INDUSTRIAL,medium
CEN_MAN_000172,Census manufacturing 52351595,135.693750,34.829167,MFS71,INDUSTRIAL,high
CEN_MAN_000173,Census manufacturing 52351612,135.781250,34.762500,MFS71,INDUSTRIAL,medium
CEN_MAN_000174,Census manufacturing 52351624,135.806250,34.770833,MFS71,INDUSTRIAL,low
CEN_MAN_000175,Census manufacturing 52352185,135.193750,34.904167,MFS71,INDUSTRIAL,high
CEN_MAN_000176,Census manufacturing 52352194,135.181250,34.912500,MFS71,INDUSTRIAL,medium
CEN_MAN_000177,Census manufacturing 52352228,135.356250,34.854167,MFS71,INDUSTRIAL,low
CEN_MAN_000178,Census manufacturing 52350765,135.943750,34.720833,MFS71,INDUSTRIAL,low
CEN_MAN_000179,Census manufacturing 52352371,135.393750,34.895833,MFS71,INDUSTRIAL,low
CEN_MAN_000180,Census manufacturing 52351003,135.043750,34.754167,MFS71,INDUSTRIAL,medium
CEN_MAN_000181,Census manufacturing 52352001,135.018750,34.837500,MFS71,INDUSTRIAL,low
CEN_MAN_000182,Census manufacturing 52351008,135.106250,34.754167,MFS71,INDUSTRIAL,low
CEN_MAN_000183,Census manufacturing 52351055,135.068750,34.795833,MFS71,INDUSTRIAL,medium
CEN_MAN_000184,Census manufacturing 52352401,135.518750,34.837500,MFS71,INDUSTRIAL,high
CEN_MAN_000185,Census manufacturing 52352462,135.531250,34.887500,MFS71,INDUSTRIAL,medium
CEN_MAN_000186,Census manufacturing 52351072,135.031250,34.812500,MFS71,INDUSTRIAL,low
CEN_MAN_000187,Census manufacturing 52351102,135.156250,34.754167,MFS71,INDUSTRIAL,medium
CEN_MAN_000188,Census manufacturing 52352505,135.693750,34.837500,MFS71,INDUSTRIAL,high
CEN_MAN_000189,Census manufacturing 52352049,135.118750,34.870833,MFS71,INDUSTRIAL,low
CEN_MAN_000190,Census manufacturing 52351189,135.243750,34.820833,MFS71,INDUSTRIAL,medium
CEN_MAN_000191,Census manufacturing 52352587,135.718750,34.904167,MFS71,INDUSTRIAL,high
CEN_MAN_000192,Census manufacturing 52351190,135.131250,34.829167,MFS71,INDUSTRIAL,low
CEN_MAN_000193,Census manufacturing 52352091,135.018750,34.912500,MFS71,INDUSTRIAL,medium
CEN_MAN_000194,Census manufacturing 52351192,135.156250,34.829167,MFS71,INDUSTRIAL,low
CEN_MAN_000195,Census manufacturing 52353035,135.068750,34.945833,MFS71,INDUSTRIAL,low
CEN_MAN_000196,Census manufacturing 52352605,135.818750,34.837500,MFS71,INDUSTRIAL,low
CEN_MAN_000197,Census manufacturing 52352148,135.231250,34.870833,MFS71,INDUSTRIAL,low
CEN_MAN_000198,Census manufacturing 52352635,135.818750,34.862500,MFS71,INDUSTRIAL,medium
CEN_MAN_000199,Census manufacturing 52352644,135.806250,34.870833,MFS71,INDUSTRIAL,low
CEN_MAN_000200,Census manufacturing 52352166,135.206250,34.887500,MFS71,INDUSTRIAL,high
CEN_MAN_000201,Census manufacturing 52352178,135.231250,34.895833,MFS71,INDUSTRIAL,medium
CEN_MAN_000202,Census manufacturing 52352781,135.893750,34.904167,MFS71,INDUSTRIAL,low
CEN_MAN_000203,Census manufacturing 52352783,135.918750,34.904167,MFS71,INDUSTRIAL,low
CEN_MAN_000204,Census manufacturing 52352792,135.906250,34.912500,MFS71,INDUSTRIAL,low
CEN_MAN_000205,Census manufacturing 52353216,135.331250,34.929167,MFS71,INDUSTRIAL,low
CEN_MAN_000206,Census manufacturing 52353221,135.268750,34.937500,MFS71,INDUSTRIAL,low
CEN_MAN_000207,Census manufacturing 52353589,135.743750,34.987500,MFS71,INDUSTRIAL,high
CEN_MAN_000208,Census manufacturing 52353271,135.268750,34.979167,MFS71,INDUSTRIAL,low
CEN_MAN_000209,Census manufacturing 52354179,135.243750,35.062500,MFS71,INDUSTRIAL,low
CEN_MAN_000210,Census manufacturing 52353598,135.731250,34.995833,MFS71,INDUSTRIAL,high
CEN_MAN_000211,Census manufacturing 52353603,135.793750,34.920833,MFS71,INDUSTRIAL,medium
CEN_MAN_000212,Census manufacturing 52353381,135.393750,34.987500,MFS71,INDUSTRIAL,low
CEN_MAN_000213,Census manufacturing 52354295,135.318750,35.079167,MFS71,INDUSTRIAL,low
CEN_MAN_000214,Census manufacturing 52353618,135.856250,34.929167,MFS71,INDUSTRIAL,low
CEN_MAN_000215,Census manufacturing 52353414,135.556250,34.929167,MFS71,INDUSTRIAL,low
CEN_MAN_000216,Census manufacturing 52353692,135.781250,34.995833,MFS71,INDUSTRIAL,high
CEN_MAN_000217,Census manufacturing 52353465,135.568750,34.970833,MFS71,INDUSTRIAL,low
CEN_MAN_000218,Census manufacturing 52353733,135.918750,34.945833,MFS71,INDUSTRIAL,medium
CEN_MAN_000219,Census manufacturing 52354415,135.568750,35.012500,MFS71,INDUSTRIAL,medium
CEN_MAN_000220,Census manufacturing 52353504,135.681250,34.920833,MFS71,INDUSTRIAL,medium
CEN_MAN_000221,Census manufacturing 52353734,135.931250,34.945833,MFS71,INDUSTRIAL,low
CEN_MAN_000222,Census manufacturing 52353743,135.918750,34.954167,MFS71,INDUSTRIAL,low
CEN_MAN_000223,Census manufacturing 52353536,135.706250,34.945833,MFS71,INDUSTRIAL,high
CEN_MAN_000224,Census manufacturing 52353744,135.931250,34.954167,MFS71,INDUSTRIAL,low
CEN_MAN_000225,Census manufacturing 52354424,135.556250,35.020833,MFS71,INDUSTRIAL,medium
CEN_MAN_000226,Census manufacturing 52353542,135.656250,34.954167,MFS71,INDUSTRIAL,low
CEN_MAN_000227,Census manufacturing 52353557,135.718750,34.962500,MFS71,INDUSTRIAL,high
CEN_MAN_000228,Census manufacturing 52353567,135.718750,34.970833,MFS71,INDUSTRIAL,high
CEN_MAN_000229,Census manufacturing 52353792,135.906250,34.995833,MFS71,INDUSTRIAL,medium
CEN_MAN_000230,Census manufacturing 52353795,135.943750,34.995833,MFS71,INDUSTRIAL,high
CEN_MAN_000231,Census manufacturing 52353799,135.993750,34.995833,MFS71,INDUSTRIAL,medium
CEN_MAN_000232,Census manufacturing 52354430,135.506250,35.029167,MFS71,INDUSTRIAL,low
CEN_MAN_000233,Census manufacturing 52354639,135.868750,35.029167,MFS71,INDUSTRIAL,medium
CEN_MAN_000234,Census manufacturing 52354433,135.543750,35.029167,MFS71,INDUSTRIAL,medium
CEN_MAN_000235,Census manufacturing 52354659,135.868750,35.045833,MFS71,INDUSTRIAL,high
CEN_MAN_000236,Census manufacturing 52354669,135.868750,35.054167,MFS71,INDUSTRIAL,medium
CEN_MAN_000237,Census manufacturing 52354679,135.868750,35.062500,MFS71,INDUSTRIAL,medium
CEN_MAN_000238,Census manufacturing 52354443,135.543750,35.037500,MFS71,INDUSTRIAL,medium
CEN_MAN_000239,Census manufacturing 52354707,135.968750,35.004167,MFS71,INDUSTRIAL,medium
CEN_MAN_000240,Census manufacturing 52354708,135.981250,35.004167,MFS71,INDUSTRIAL,medium
CEN_MAN_000241,Census manufacturing 52354083,135.043750,35.070833,MFS71,INDUSTRIAL,low
CEN_MAN_000242,Census manufacturing 52354713,135.918750,35.012500,MFS71,INDUSTRIAL,medium
CEN_MAN_000243,Census manufacturing 52354464,135.556250,35.054167,MFS71,INDUSTRIAL,low
CEN_MAN_000244,Census manufacturing 52354723,135.918750,35.020833,MFS71,INDUSTRIAL,low
CEN_MAN_000245,Census manufacturing 52354735,135.943750,35.029167,MFS71,INDUSTRIAL,high
CEN_MAN_000246,Census manufacturing 52354737,135.968750,35.029167,MFS71,INDUSTRIAL,medium
CEN_MAN_000247,Census manufacturing 52354528,135.731250,35.020833,MFS71,INDUSTRIAL,high
CEN_MAN_000248,Census manufacturing 52355063,135.043750,35.137500,MFS71,INDUSTRIAL,low
CEN_MAN_000249,Census manufacturing 52354589,135.743750,35.070833,MFS71,INDUSTRIAL,medium
CEN_MAN_000250,Census manufacturing 52355075,135.068750,35.145833,MFS71,INDUSTRIAL,low
CEN_MAN_000251,Census manufacturing 52355084,135.056250,35.154167,MFS71,INDUSTRIAL,medium
CEN_MAN_000252,Census manufacturing 52354600,135.756250,35.004167,MFS71,INDUSTRIAL,high
CEN_MAN_000253,Census manufacturing 52355135,135.193750,35.112500,MFS71,INDUSTRIAL,low
CEN_MAN_000254,Census manufacturing 52354611,135.768750,35.012500,MFS71,INDUSTRIAL,high
CEN_MAN_000255,Census manufacturing 52354613,135.793750,35.012500,MFS71,INDUSTRIAL,high
CEN_MAN_000256,Census manufacturing 52355401,135.518750,35.087500,MFS71,INDUSTRIAL,low
CEN_MAN_000257,Census manufacturing 52354622,135.781250,35.020833,MFS71,INDUSTRIAL,high
CEN_MAN_000258,Census manufacturing 52356072,135.031250,35.229167,MFS71,INDUSTRIAL,low
CEN_MAN_000259,Census manufacturing 52356160,135.131250,35.220833,MFS71,INDUSTRIAL,medium
CEN_MAN_000260,Census manufacturing 52355580,135.631250,35.154167,MFS71,INDUSTRIAL,medium
CEN_MAN_000261,Census manufacturing 52357168,135.231250,35.304167,MFS71,INDUSTRIAL,medium
CEN_MAN_000262,Census manufacturing 52355603,135.793750,35.087500,MFS71,INDUSTRIAL,low
CEN_MAN_000263,Census manufacturing 52355742,135.906250,35.120833,MFS71,INDUSTRIAL,medium
CEN_MAN_000264,Census manufacturing 52355759,135.993750,35.129167,MFS71,INDUSTRIAL,low
CEN_MAN_000265,Census manufacturing 52357434,135.556250,35.279167,MFS71,INDUSTRIAL,low
CEN_MAN_000266,Census manufacturing 52356354,135.431250,35.212500,MFS71,INDUSTRIAL,low
CEN_MAN_000267,Census manufacturing 52360182,136.156250,34.737500,MFS71,INDUSTRIAL,medium
CEN_MAN_000268,Census manufacturing 52356547,135.718750,35.204167,MFS71,INDUSTRIAL,low
CEN_MAN_000269,Census manufacturing 52360249,136.368750,34.704167,MFS71,INDUSTRIAL,medium
CEN_MAN_000270,Census manufacturing 52360327,136.468750,34.687500,MFS71,INDUSTRIAL,high
CEN_MAN_000271,Census manufacturing 52360340,136.381250,34.704167,MFS71,INDUSTRIAL,medium
CEN_MAN_000272,Census manufacturing 52360365,136.443750,34.720833,MFS71,INDUSTRIAL,low
CEN_MAN_000273,Census manufacturing 52360440,136.506250,34.704167,MFS71,INDUSTRIAL,high
CEN_MAN_000274,Census manufacturing 52360451,136.518750,34.712500,MFS71,INDUSTRIAL,high
CEN_MAN_000275,Census manufacturing 52356699,135.868750,35.245833,MFS71,INDUSTRIAL,low
CEN_MAN_000276,Census manufacturing 52357066,135.081250,35.304167,MFS71,INDUSTRIAL,low
CEN_MAN_000277,Census manufacturing 52361142,136.156250,34.787500,MFS71,INDUSTRIAL,low
